candidate_index,gene_id,source,source_row,generation_source,original_role,family_id,tavg_nm,delta_t_nm
26440,5f3b1930fcad0f2ae7ce70af5318c460d89e67839c11d316173f5cb6bcb2bfd6,latest10000,3141,B,train,expansion_f1_v1/B/pool/field_21650/attempt_0,2.662135621675262,1.532394850257877
26441,3eb7fcaa40c2648829e48643fe7d74a8c7ff1942f4af0955c86101a75305cdf4,latest10000,3142,B,train,expansion_f1_v1/B/pool/field_19436/attempt_0,2.796021325419698,0.06414743672890388
26442,67934de3061560d11bf2d1f6076415e8ad9ff62ba555d91540ed97eccf8f01ac,latest10000,3143,B,train,expansion_f1_v1/B/pool/field_19671/attempt_0,2.5574898643284483,0.9493810230495472
26443,4ea484aad56f6c9f19911b432615b38c6570070ac6edcead8adc654dcf77dab0,latest10000,3144,L,train,expansion_f1_v1/L/pool/field_14118/attempt_0,1.162670841009087,0.9407449045042628
26444,27826eb5303426e84fadb7b128fcb902aa49fcc98e7332f10ef5fe7875f86e66,latest10000,3145,B,train,expansion_f1_v1/B/pool/field_14138/attempt_0,2.8578987445684256,1.0449978186700082
26445,cafb9673b7c9cea94e38c0b6e04622b7571ca6efb945659562552bd86093dda1,latest10000,3146,L,train,expansion_f1_v1/L/pool/field_9070/attempt_0,0.44095389747372044,0.3148989965825077
26446,c3743211a4bb2d4be0d4364b20a78a03dd6ffa9497fe7b096ecae6fc96e1685b,latest10000,3147,B,train,expansion_f1_v1/B/pool/field_3611/attempt_0,0.8130077616777623,1.9804380975121592
26447,e9d7104a0a55dd66ebac37665c786e404e9507702b315373716b95a40471a2d6,latest10000,3148,B,train,expansion_f1_v1/B/pool/field_946/attempt_0,2.785983824647161,0.6768818082693939
26448,6c57145fb43b05bba580cd445d8ab51f86b66dab11b5de84ecef69da257918bb,latest10000,3149,L,train,expansion_f1_v1/L/pool/field_4263/attempt_0,1.2264838391504034,1.207042834606324
26449,be524754c0dc3e11c47c2ea0d2f7a92aea7e8a6f5628f9d5c504cf7f97d3e345,latest10000,3150,U,train,expansion_f1_v1/U/pool/field_11038/attempt_0,2.3584432293475075,0.872674104587521
26450,1ded5e505bc2f899b9d29103cb24396d0e78f2ac18661d810cf6786f07d88088,latest10000,3151,L,train,expansion_f1_v1/L/pool/field_15532/attempt_0,3.7111791637403235,1.065399682546107
26451,1e42943c804bebe684d6e6e80b6deafb1d57adf74feb90bc58f6af502a80170b,latest10000,3152,U,train,expansion_f1_v1/U/pool/field_15578/attempt_0,2.9081757298617017,0.47455734982453013
26452,3ddb3983e1711d0511a44be28ecf240179d3ab509f2798ca1d32d55c08388961,latest10000,3153,P,train,P/parent/50205,3.6325002013996275,0.8770506567421994
26453,366ef7f560dc76ae6f5065c342ae115d5d7c478ef50d7eb8ab8ad0d50b34e4a9,latest10000,3154,U,train,expansion_f1_v1/U/pool/field_19928/attempt_0,3.7590967916316007,0.42442494109899
26454,33102ea20351dee42ca2e055fe0bb8e5a77902f10d7f4db32ca1a78cf52b318f,latest10000,3155,L,train,expansion_f1_v1/L/pool/field_1235/attempt_0,1.8791572581557048,1.171280940580064
26455,7b522679bd2ce0d71bc7d855e13cadfcdde0537754fd363eb3814c7522ecde78,latest10000,3156,L,train,expansion_f1_v1/L/pool/field_3946/attempt_0,3.5797457306692255,1.9845676703835888
26456,cb0e1b5db2667ba236c15ac668422e70062494d5507be75d65ac65a9daca0260,latest10000,3157,B,train,expansion_f1_v1/B/pool/field_12081/attempt_0,1.4705960344679012,0.4873159534667091
26457,f0a95409704567128e4a493efc2ced7a1f6ea8634cae5b9b9a57de215df81fed,latest10000,3158,B,train,expansion_f1_v1/B/pool/field_312/attempt_0,2.102995232875186,1.47523317691169
26458,8cb8cdc8a779e6edf038cf542e4d220419ae629d9559921c39b1a972d40761ae,latest10000,3159,U,train,expansion_f1_v1/U/pool/field_6587/attempt_0,2.331940594701494,0.43350702178752476
26459,7d380d0d3be589d65ac14c967938b20a63200bd048245ccb74cd29563b7f0f56,latest10000,3160,B,train,expansion_f1_v1/B/pool/field_15815/attempt_0,3.2801979364786678,0.4916262122034811
26460,1c6bb2cd0ba98119a45fbb8a23d52148d60032404bc95b53f7a0f089fb26d880,latest10000,3161,P,train,P/parent/63843,3.313233049749171,0.321505008280206
26461,99045c692ed591351b23c65889134cba08ecc604f6ed29820f104908ba2a911c,latest10000,3162,U,train,expansion_f1_v1/U/pool/field_73/attempt_0,3.9584791323196833,1.1541178508829737
26462,3a805b24010533a694a07bd1be4625cbea419ecd45562c012ce67b90484b2674,latest10000,3163,B,train,expansion_f1_v1/B/pool/field_17386/attempt_0,3.155029690934082,2.7887970880979616
26463,82a2d5237d9789e5bcdb744ec3d580bbaa8d1f40a6dcfb1cfb48d4f2989f110a,latest10000,3164,U,train,expansion_f1_v1/U/pool/field_23859/attempt_0,2.726833554535311,1.4299164731243708
26464,265aeb0a3bcaf587033e5154eeff3159b597e8345e16cb516463e76a72cd633f,latest10000,3165,B,train,expansion_f1_v1/B/pool/field_295/attempt_0,3.867180669270947,0.905783205110712
26465,9838d869eaed9098b3289bd6857b16046fa83b65cd87271979e723e8d7aebd71,latest10000,3166,B,train,expansion_f1_v1/B/pool/field_4275/attempt_0,0.26885977880048545,1.1470102211259299
26466,b1c6f02e1f4dfddc749175c609eef791ec3f30c2b783871be0ea501f1b9d4443,latest10000,3167,L,train,expansion_f1_v1/L/pool/field_19466/attempt_0,2.3630132132395003,1.8345017723540042
26467,796fa11315e6e27ced50432094c0c7466d24c3c2dc75d1070d6fb49487dff12d,latest10000,3168,B,train,expansion_f1_v1/B/pool/field_8921/attempt_0,3.0845161873514346,1.8742066053593902
26468,26484ee0ffd680503567d4d37c17e29a7ac27c517a2f4bdb9a5280f9ea50ca72,latest10000,3169,P,train,P/parent/42335,2.871429273831765,0.4785340061024339
26469,89a1846b7a4c413113624c00b8e01702efbda4deb20594faeb5bc6592839346e,latest10000,3170,B,train,expansion_f1_v1/B/pool/field_4651/attempt_0,1.453381624446244,0.659567892802265
26470,d3e46b393b701cdcefaebbe46e723b598cbd2050d5dfdce65674a459ca92a4c6,latest10000,3171,P,train,P/parent/31359,2.389388503699338,1.196217668077142
26471,0d806774cb0cd8aaab0df28f26b157d73ef0c72b9e095aeee9bd8d35d7e47b36,latest10000,3172,P,train,P/parent/52155,3.646639881854348,0.12445352691589795
26472,4ec81a7de554ecf3a96852249319091c36904447c41a73d8d5bab7e02e61026b,latest10000,3173,U,train,expansion_f1_v1/U/pool/field_15113/attempt_0,1.3833041278762028,0.6331795347758331
26473,314cccdb91912126413e506e2dd16a2c707ddfec993c81dd5b31cccd74f1134e,latest10000,3174,L,train,expansion_f1_v1/L/pool/field_14975/attempt_0,0.8045891745182724,0.8174273652201125
26474,51a069d61d9c5a98ffe7525802ebe5d41dc47e61484d7a06b1c2c18ca678ab61,latest10000,3175,L,train,expansion_f1_v1/L/pool/field_5078/attempt_0,2.848361605668753,0.8483423353862718
26475,31878ba8ac137b21b6cccb718d6e1134098e14c490347cba62e1a6c38b5f7499,latest10000,3176,U,train,expansion_f1_v1/U/pool/field_14027/attempt_0,2.629984948717722,0.5736887681354452
26476,60e2f9fded689164375ee191a9cda71d585543f22e6d40c7ff31dee34d5cba4c,latest10000,3177,P,train,P/parent/9701,2.9753932086620196,1.1853757500382427
26477,a94bb93f7e88f68a6b25bbc73a40eb5ef04c2a3922e68415bdfe40e4cc4f8b54,latest10000,3178,P,train,P/parent/43601,2.7390279002334244,1.312413149119592
26478,d38213485d95ad40f34ea60aab34bf39b2689b472121d130763e84c8b54ea869,latest10000,3179,B,train,expansion_f1_v1/B/pool/field_21920/attempt_0,3.3332993128993476,0.5998767576591728
26479,e582fcdc8bbc6d9fe1ab86fced6cb3ee13cfafd033ffd154c0eec06a52aaff2e,latest10000,3180,L,train,expansion_f1_v1/L/pool/field_2471/attempt_0,2.0999075305431965,1.084480812990614
26480,1b4580b71de46d057298d8277a6b5f9e2019f437c1045e54206090e07bf0aea3,latest10000,3181,L,train,expansion_f1_v1/L/pool/field_19070/attempt_0,1.0806673426593856,0.8887150797853776
26481,8dc54a12347de413c7d1ed139ad3966fc5595ea6b7d17cab1fc35d23a25538fe,latest10000,3182,P,train,P/parent/11346,3.0075259195481636,0.40610977572824414
26482,b9b4d6422d52c8d2623cf5a9a275c19b36560e05b508cb2abbb39945917d38fd,latest10000,3183,B,train,expansion_f1_v1/B/pool/field_21095/attempt_0,1.6753455330757479,0.356198218703746
26483,718a416cd287bc2dbabba8981ce3394e21083ffec6ca9aa9d04c449bcb802c3b,latest10000,3184,B,train,expansion_f1_v1/B/pool/field_7350/attempt_0,3.1127560980728197,1.142810868258707
26484,ea8a87104cccc3b00440e97d411a76aee63750ff9bdb967a6e6a09b8d31b8552,latest10000,3185,L,train,expansion_f1_v1/L/pool/field_1709/attempt_0,0.48992685487093973,0.22117997383771942
26485,2b282c56731683e947cec58b0f3d931da2f9cf4e2341e207af7a62a6249d8228,latest10000,3186,L,train,expansion_f1_v1/L/pool/field_18718/attempt_0,3.9786107912053548,0.07426037690510201
26486,aa30c2b7214f84155aafa13d1baf5fd1a69d2044b9ac238dd5351310f8d5eb94,latest10000,3187,B,train,expansion_f1_v1/B/pool/field_1750/attempt_0,2.5459527301148475,0.7162913561942963
26487,99640c897ee256ec8f889e6f3b4ea080c0bf85f8d8d50315206b61ed7897cdf3,latest10000,3188,B,train,expansion_f1_v1/B/pool/field_804/attempt_0,3.1905490346861725,1.005315701917164
26488,f2fe8c8865880a674949faf6c663e68eea669ae87c8940c03bf3b2f49b8ffa55,latest10000,3189,P,train,P/parent/13160,2.38664259481899,0.6660418876949068
26489,74debe3468050a27a7daf51e63a4f9c970881b171644fb52a43f226a2d1e5500,latest10000,3190,B,train,expansion_f1_v1/B/pool/field_14621/attempt_0,3.6073402146177336,0.49434879605745596
26490,c5d55478091c7b54618d1aa1e26a09fb9ab44a609b11e4e115d2b3db7867d00e,latest10000,3191,B,train,expansion_f1_v1/B/pool/field_406/attempt_0,2.636014776284758,1.0896029802156373
26491,43d7a0fe29849ab0748983ccab5118e4ca2bb4c341fe6c585278026414e58dfd,latest10000,3192,U,train,expansion_f1_v1/U/pool/field_595/attempt_0,3.1788539260856212,0.9852262469677777
26492,9c53dd87a0c1a8d344633fa7ea818cd557f4e24220efc6d6892061c1ffb00a22,latest10000,3193,P,train,P/parent/58775,3.056603562329517,1.2590296809876818
26493,011f854d10c2e27d839c85e2d2edec97eebe56e566c9401f730bc46910316b45,latest10000,3194,B,train,expansion_f1_v1/B/pool/field_10115/attempt_0,2.9377598308872037,0.8121621104682157
26494,bf4c09540f82cc14a73318b49882374ff503aa702496938b92d2b32b7e896e88,latest10000,3195,L,train,expansion_f1_v1/L/pool/field_22255/attempt_0,3.5161359384311335,1.2684381252527621
26495,885f2bc0980397557f4fa180f9f48486bc18edd2be400d3c1069dad58c718cb9,latest10000,3196,P,train,P/parent/53807,3.044569088539665,0.6423186276425068
26496,a48a23896cf8c5c4646e56cff91f717ac4b49a82d1b9d10430b7485ba7977029,latest10000,3197,U,train,expansion_f1_v1/U/pool/field_18975/attempt_0,1.1087980170374006,0.2352408533819661
26497,11fa67a345b7ae1a5a43cfb9135352071f86ed56d6e5239b3a1294ef10132731,latest10000,3198,B,train,expansion_f1_v1/B/pool/field_3465/attempt_0,2.9845784740769976,1.3019362734757007
26498,8f13b44d3114193721b33bbffc6859389ff60c4b4fd1f433667bdab92f5160da,latest10000,3199,B,train,expansion_f1_v1/B/pool/field_5813/attempt_0,3.0796437825216945,1.238884886339553
26499,148e22f1fcf94ca88f3ec2d46df90e3114eb1148da431b75158e0c6c7f98c7d1,latest10000,3200,U,train,expansion_f1_v1/U/pool/field_19093/attempt_0,2.0263492096500952,0.751286194615328
26500,5b9edc76bdc75a5597a5e6f96eef518ef72bd536f5f7a8df46aac4b638df8077,latest10000,3201,P,train,P/parent/11346,2.696527325615838,0.9858238630708109
26501,b79cb2ed82f8852f756ae62641123f9b20b8175510c8a5c2b803b9b55da6765b,latest10000,3202,B,train,expansion_f1_v1/B/pool/field_22553/attempt_0,3.635115317230641,0.7712849526298888
26502,58d9e0f030429cdc5c8d980bc8ad7ec51b9866a35559344b5bbb9322a77d818c,latest10000,3203,U,train,expansion_f1_v1/U/pool/field_4720/attempt_0,4.157100572013721,0.5500130941660446
26503,e6eae63734786bcf2f5e57ec5d641961e0e176d50c2d04bc29a565ab3a204881,latest10000,3204,L,train,expansion_f1_v1/L/pool/field_7323/attempt_0,2.1481482117999424,1.929869561539913
26504,81a217efbda043a3fc92ef70978dbf47d11a9559e7e746a622d5d33d7d9ad75e,latest10000,3205,U,train,expansion_f1_v1/U/pool/field_4854/attempt_0,0.9668014137178741,0.5570998954377577
26505,3d68dcf1132206bb9ab2a64edc07706a89cb76b27fa0694a1562ce92f7f03aaf,latest10000,3206,U,train,expansion_f1_v1/U/pool/field_23487/attempt_0,1.8980051121988772,0.33980041380762716
26506,e177a9eea35a327b8c0a4397f2fe70f3195afef00952f288521cf3d59f093983,latest10000,3207,L,train,expansion_f1_v1/L/pool/field_9396/attempt_0,3.7977285628594113,0.7760162346542239
26507,3c606c2a3edabe7f597c75e2c013aeb244f64efae150a9aab19b42c9d9577888,latest10000,3208,U,train,expansion_f1_v1/U/pool/field_20065/attempt_0,0.13121046101016004,0.4179415502473235
26508,9028c403b62a31deeae75322f304a09ae7f1d85bcf6ce99792a59870d3a7c931,latest10000,3209,B,train,expansion_f1_v1/B/pool/field_75/attempt_0,2.390281936187349,3.2453193308317045
26509,e23150f35384e0a5db950d181038038d77beb64a7329c3ed6fd252a519b08fb8,latest10000,3210,L,train,expansion_f1_v1/L/pool/field_16621/attempt_0,0.9803883258080784,0.20685620355047507
26510,b5d2750411ad8c538bfee26bfa636701b5f7a42b4edb42fc95ddd5d5a1fca5fe,latest10000,3211,B,train,expansion_f1_v1/B/pool/field_12331/attempt_0,3.211549216184603,0.4340792597421341
26511,dc44c186454e40d055980cdbc1af5f6f756a1022d867741ed4bc3d6bb027380f,latest10000,3212,B,train,expansion_f1_v1/B/pool/field_253/attempt_0,3.8993232667427997,0.5263926257881635
26512,24a2c11edeca7326e25dc051812ee155dc5d88a4f5dd81f4f1fb3fab788560fc,latest10000,3213,P,train,P/parent/58285,2.6266284494910273,0.17380938541594482
26513,583f517d88778ad1d02d0e7cf58b355aacc6a92e15af583c35773be91af38740,latest10000,3214,U,train,expansion_f1_v1/U/pool/field_4707/attempt_0,4.070746514216567,0.7365146579482835
26514,782e881b20431d13985886e98845129c2f43415207ba391abd83195398e5d3cd,latest10000,3215,B,train,expansion_f1_v1/B/pool/field_13849/attempt_0,1.8387349482296045,0.4221644452861819
26515,e622d244494eb9fb4286604f3af8935aa1396b3ca71f986db58f6c3f1a1494fe,latest10000,3216,L,train,expansion_f1_v1/L/pool/field_12350/attempt_0,1.967657963566663,1.2464680576410798
26516,0932f7f3db9522ef8b28eb5a88d1b499419770a6e727f7ee92a7552ba41d4378,latest10000,3217,U,train,expansion_f1_v1/U/pool/field_10216/attempt_0,4.093465601991325,0.853427577576638
26517,23bf0a823d71d11daef1053fc4c5e97776886e2770a88fcfe832c69f47e5ce24,latest10000,3218,L,train,expansion_f1_v1/L/pool/field_14851/attempt_0,2.421717055330711,0.3621943565187813
26518,56909301808be36ee8caf8ee53d6aa224d543e926c48e3bbd60d4925baf205ac,latest10000,3219,B,train,expansion_f1_v1/B/pool/field_11584/attempt_0,3.7007416296487325,1.7361237148073667
26519,a2b93eef431f7917e84118832e500a57184566d44408ba762f5d7f28d6ff2a47,latest10000,3220,U,train,expansion_f1_v1/U/pool/field_24665/attempt_0,4.039514900041742,1.7921050086700454
26520,a25199eea9988b5e5f0ed82f5699b5d7a3997c594a0caa06dd992d24eedc957e,latest10000,3221,B,train,expansion_f1_v1/B/pool/field_23921/attempt_0,2.213233448319906,1.459483811008484
26521,6a8338e2a3ac2c9a8975bb00012f4e3af66d19a8f569b16889d8e697ed7ebe01,latest10000,3222,L,train,expansion_f1_v1/L/pool/field_8810/attempt_0,3.7808494728235704,0.5670321290480089
26522,8a151b3a2b8d2491829f649326d6d34f183e75b18409a635c6376c7984b7d00a,latest10000,3223,B,train,expansion_f1_v1/B/pool/field_19649/attempt_0,2.624569689535303,0.520573186582749
26523,e97d1f1734127cd3d99fcb7fbf47a966bab949082ec47f414edebb205d30d3ec,latest10000,3224,L,train,expansion_f1_v1/L/pool/field_15891/attempt_0,2.8017305434909208,1.454814385122038
26524,258e545d56feee989b64d763056de1051a282886b1a4f2564b98d517f81833bf,latest10000,3225,L,train,expansion_f1_v1/L/pool/field_11544/attempt_0,3.588110417555099,0.9674667524514695
26525,5a4935418becbde5be9d344bf2b9eb3aa856aef6fb670f0c0aa7d463f22f7d9c,latest10000,3226,U,train,expansion_f1_v1/U/pool/field_10149/attempt_0,1.8889406967831885,0.8699708576163652
26526,be2b345bc4f623aaf40c6ad498e9bf6aa20a03604c0d34d075f42aacf35782ce,latest10000,3227,B,train,expansion_f1_v1/B/pool/field_11588/attempt_0,1.460270173400575,0.4353883696982621
26527,e5a39f7dfbb8ceefab7330dc028a965dc5d614abab8916d51309941c7548ee50,latest10000,3228,B,train,expansion_f1_v1/B/pool/field_19632/attempt_0,3.2633192490058267,2.786239560781187
26528,00585207bf3b3a2442ff2c0e0a1495b115a8ec8f581b163437b29ccc0506ed81,latest10000,3229,U,train,expansion_f1_v1/U/pool/field_6845/attempt_0,3.3955716698990575,0.5086879722127202
26529,9c803f8cf5862029b485c405881b4fbea6ea46c7aa4a05f0b492b7a1a7399575,latest10000,3230,B,train,expansion_f1_v1/B/pool/field_768/attempt_0,0.8996368472660401,1.7890872923652474
26530,4e685579776cc025327a0cb727b6fbb4ec626b6fb357ab02facbf57e205ed45a,latest10000,3231,U,train,expansion_f1_v1/U/pool/field_15368/attempt_0,0.5790152053183298,0.4936851292926534
26531,188ca62fdd0d9e513a4392700efde3790dec9fccbcd2594b3a506bbdc5f05a43,latest10000,3232,L,train,expansion_f1_v1/L/pool/field_11719/attempt_0,3.49182651386379,1.195582845779665
26532,6b19adac003dd6cf16ecd3bd102e99e37a28651556a940db8246a691a16df4e0,latest10000,3233,B,train,expansion_f1_v1/B/pool/field_14473/attempt_0,3.9381833264658614,0.6759722408302058
26533,a4fd248353f73406dbb366e948431b70b76234cdf8e1ed1207d01da94c5949e7,latest10000,3234,B,train,expansion_f1_v1/B/pool/field_10245/attempt_0,3.473341491751002,0.5781498860696161
26534,0ecc1a0ea2ceb061e3335513b03ff9c3fddb43c905aeacd2348a55c9111c735c,latest10000,3235,B,train,expansion_f1_v1/B/pool/field_24103/attempt_0,2.288318444093662,1.60476056686067
26535,12f71d0bbf607fcf9ff324acc9a1af44141b0f42ddcc6e801e96bcaddca60487,latest10000,3236,B,train,expansion_f1_v1/B/pool/field_18854/attempt_0,2.0138921988656846,1.198716109145679
26536,47429ea1f9ed4ebad427a38d7c31d1c5adc2d7ba52f6eb05dd1bc32c812057b9,latest10000,3237,B,train,expansion_f1_v1/B/pool/field_15405/attempt_0,0.7579232288632994,1.4999059678365292
26537,df8179a0ce07e78d3a6ba666e718a807f5c19745f37257643c152b445dabfcec,latest10000,3238,B,train,expansion_f1_v1/B/pool/field_4479/attempt_0,3.9637874378043185,1.7248598104805741
26538,bf70de464040112977778c822a9cc5c84db8be1fa54fe025fb249bd867a36f74,latest10000,3239,B,train,expansion_f1_v1/B/pool/field_13860/attempt_0,1.688969034793695,1.9739390356372284
26539,cdc204d82f940f06767a5871fbf4f228052eaac67df1bcd727497d9084b0376a,latest10000,3240,B,train,expansion_f1_v1/B/pool/field_10272/attempt_0,2.89906311219232,0.30739435261371506
26540,cdf18d2ebbb43673c001a804bd31888b59c1ad33b1ac9109e5524b683e02b468,latest10000,3241,B,train,expansion_f1_v1/B/pool/field_5124/attempt_0,3.328508483428447,1.9983430155749113
26541,9b852c65094799d90b30ef8f8c9ae3d8c96a0c236b0d0fd1df294dbbcbe558e2,latest10000,3242,B,train,expansion_f1_v1/B/pool/field_18817/attempt_0,0.5684944425645837,1.7664533643056823
26542,2663cd87d0357ca62cfd877380bbc2db07b1d682db9ea9d293f008f790476c52,latest10000,3243,L,train,expansion_f1_v1/L/pool/field_22033/attempt_0,3.254425426241946,0.7551792683662599
26543,91796f727e7f53995e3a5d6c59f43c36d50561a4060e522404145e4a198bfd24,latest10000,3244,B,train,expansion_f1_v1/B/pool/field_5230/attempt_0,3.1795930676489728,1.4436174371054786
26544,6d4e683f518d40a60d76ebb5385060905f581deb3226784e8094e07823f2613a,latest10000,3245,P,train,P/parent/44625,3.2095149787918724,0.6746901590315217
26545,9ac334e97b582da799f319e8c5393a29d8605f902e6a3f981ee527559dcb7af7,latest10000,3246,U,train,expansion_f1_v1/U/pool/field_10953/attempt_0,2.5872092430970874,0.8650070194716459
26546,b1255ea95493a472c6cb62a1a18cf85f5b656945eea198bffeed71d6a46532c9,latest10000,3247,L,train,expansion_f1_v1/L/pool/field_5655/attempt_0,1.268667667088484,0.34126760345696594
26547,fbec7e25e87116210702055e84ae4570a10e9c6c84ab2d29d0bf1958f15df421,latest10000,3248,B,train,expansion_f1_v1/B/pool/field_14092/attempt_0,1.8618542889933158,1.381689301217385
26548,0290598acf45e34bc438852f27a2b374ce73cd3a8dea45d23914ccd999f595b3,latest10000,3249,B,train,expansion_f1_v1/B/pool/field_20450/attempt_0,2.847261180767114,0.6781427535196931
26549,a598af7448fbdad836f26072f74773625e1a9d47a13fc771949e33dca8e3eeb7,latest10000,3250,B,train,expansion_f1_v1/B/pool/field_18693/attempt_0,1.173502280911468,0.48911521477721975
26550,b0b31a3e3f61a8650d9e31ff15f4c3aade4ce467de931a402cabc547facecb9e,latest10000,3251,B,train,expansion_f1_v1/B/pool/field_15353/attempt_0,1.8579062020893735,0.7283354116453788
26551,88729a46ce744955e3aa9cf424bd0acb3cee2de7fd1638483ac488814cdaab97,latest10000,3252,P,train,P/parent/57380,3.411793231049293,0.9007856000575112
26552,410a6d6e8d1d696e2953226635d26344e05e5a7979fba46d38159e53ee6a5541,latest10000,3253,U,train,expansion_f1_v1/U/pool/field_5101/attempt_0,2.649809418211621,0.8978159688389282
26553,bad6a0957819b520c2fbd6ed553243fc6ded3c0e23abfe278037b59fea933cc3,latest10000,3254,P,train,P/parent/29439,3.5318285593546785,0.3562593785645012
26554,c10c373981f8c18412915b109617b10c464217de6be463a8ef38f479241e40c1,latest10000,3255,P,train,P/parent/57380,3.1556156372933173,0.6862580605975577
26555,31f5d805cec823d54cee53378954ff1a64d4a20df80463986c37ce5674b8a42f,latest10000,3256,L,train,expansion_f1_v1/L/pool/field_14387/attempt_0,1.3604228126699613,1.9099094569791553
26556,4cb5e7acf5b408c983653f7993362bde89158713df717435471018915b719ced,latest10000,3257,L,train,expansion_f1_v1/L/pool/field_22961/attempt_0,2.5447757095840315,1.287284622789866
26557,8125088e4baece730c5f4d965666a5b2020856430cb2db0cc3c80e86385ddcbc,latest10000,3258,L,train,expansion_f1_v1/L/pool/field_14218/attempt_0,1.612311793794308,0.440395570910318
26558,94a15b520639a43b2463503abfdef22a31356934f7e5f23e22d0585cda4979a2,latest10000,3259,B,train,expansion_f1_v1/B/pool/field_12224/attempt_0,1.6162141120999156,1.846724542967975
26559,f953d336c94428f491af09a5a81e946a9c7ed9fdaa4bf1d37567461e9d9eddfa,latest10000,3260,B,train,expansion_f1_v1/B/pool/field_421/attempt_0,1.9657704571216597,1.0954736121250863
26560,7272205784d0f1bbe104f5610dbdf2a9d5cb197c3fd8fbe35a993926f063122a,latest10000,3261,B,train,expansion_f1_v1/B/pool/field_15303/attempt_0,1.583382981534828,0.9884753978566441
26561,af49ce480b5e589cad306d5382781c66f055a3bc84871b0115bae4104bce4de1,latest10000,3262,U,train,expansion_f1_v1/U/pool/field_21535/attempt_0,4.201565198976023,0.9511237117437261
26562,a645d61732ed68a7eb9199a0f353cd07613ddda457714042c25bcb6f9a14076e,latest10000,3263,L,train,expansion_f1_v1/L/pool/field_12752/attempt_0,3.255005342647941,0.7541263190000471
26563,b33d08593767b7b90b9bb74997a1c00230346792587fc935f548806697cae466,latest10000,3264,B,train,expansion_f1_v1/B/pool/field_4911/attempt_0,2.6816578554932913,2.3042461514050627
26564,59a19516bc8d0151901622a29974f12859b3a0643e81a8f00aeab4672e506b72,latest10000,3265,B,train,expansion_f1_v1/B/pool/field_19557/attempt_0,3.387727963329256,0.3932534384699542
26565,eca4de0b2499734b7c25957c47bfc87f30e84dc89abcbc50d14afb015ad5ef26,latest10000,3266,U,train,expansion_f1_v1/U/pool/field_1894/attempt_0,3.0371324699521227,1.147436630445299
26566,5a21a2ccbfd85a0476293ee66a731ae21ec10916a13d0808e72ba002b913f1d5,latest10000,3267,B,train,expansion_f1_v1/B/pool/field_4773/attempt_0,3.6130709584597187,2.114286599264714
26567,b542a8a7869635712387ba7543d8b92277f939419d1dfb6af43d5004f24fef40,latest10000,3268,U,train,expansion_f1_v1/U/pool/field_20493/attempt_0,0.31999671515455674,0.06439834179381443
26568,0c1163dc4d206234f973219efdc5ad756762af1810800b80bb3577b304019639,latest10000,3269,U,train,expansion_f1_v1/U/pool/field_13247/attempt_0,0.9856015551063456,0.4011558698655605
26569,6c3c5a2137b5ce6cee3ff29b86272fcaade6399cd68f3b23b82d60b6784b931c,latest10000,3270,B,train,expansion_f1_v1/B/pool/field_10911/attempt_0,3.249224759028863,0.5670963820109418
26570,cbf335fd22945d7e2e5e942909f7afcccde48ab178cfa8bdc39fa42874457b4f,latest10000,3271,U,train,expansion_f1_v1/U/pool/field_22681/attempt_0,3.4661559190406557,0.9735708565527745
26571,92af520b7be5d12a4caea1453635de082fddcd4765f636456d8a5a32ed90c877,latest10000,3272,P,train,P/parent/59197,3.0125801870783513,1.3711875785607468
26572,812eae1b8679e5b2e6b1e7b11e1fe60faccd68fa19e92057b6ad9e3ba420f89e,latest10000,3273,L,train,expansion_f1_v1/L/pool/field_10118/attempt_0,1.6218545069654426,1.3324203825807377
26573,4078ad114b1131a5eff494256ed706c3557c351766ee85acceebee6333c8585f,latest10000,3274,L,train,expansion_f1_v1/L/pool/field_21383/attempt_0,2.8149927716737633,2.589751130217148
26574,928701fe114c54cc15d97fc10c55dc75c08b2e1d195f10f152d96bccfc728371,latest10000,3275,B,train,expansion_f1_v1/B/pool/field_3619/attempt_0,2.5855432828701606,2.8077319226159005
26575,ca66bcdab5168762fb7b0cfbbe6350c6654c873c0d995454b5b7cfb26e38ffbf,latest10000,3276,U,train,expansion_f1_v1/U/pool/field_8567/attempt_0,0.26792465458556886,0.19560710456500652
26576,2f5851778d947ca87fee65dfb63d47bde98a36aea297c24d5f170282bfaec8d6,latest10000,3277,B,train,expansion_f1_v1/B/pool/field_14704/attempt_0,1.7368253539203167,1.7323413654489772
26577,61e8eebe3a805f5146d50ae7422ee26ea74aa5ab56c253048a959204a7284d8c,latest10000,3278,L,train,expansion_f1_v1/L/pool/field_8619/attempt_0,1.4295833278130357,1.1144291843227268
26578,6943337e737540b42939f0ce480cf16d48bbadf6f2b8dbb2107ec5764fa1792a,latest10000,3279,B,train,expansion_f1_v1/B/pool/field_22255/attempt_0,2.9048709778730295,0.40322214178207405
26579,6de67f62759d63fe9c46bbeb4b55ade0f32ffe74982dbf51fa4ea2e24dcf26bb,latest10000,3280,L,train,expansion_f1_v1/L/pool/field_19447/attempt_0,2.4657764784887037,2.5055979980914405
26580,c9874cf36a79af4e91a840a637947ead38910527d404f0183ef38552705a9a34,latest10000,3281,L,train,expansion_f1_v1/L/pool/field_11094/attempt_0,1.6386406564844507,1.4536198658607
