gene_id,split_role,experiment_group
cda51120127493c49edcc61d43b8298c82f0669ce42c1a323dac24fe1ea8209c,train,F-S
cda51120127493c49edcc61d43b8298c82f0669ce42c1a323dac24fe1ea8209c,train,F-E
cdb1f3a1352ea3baa4c8dfa7ba2e2bf917d45cfa931fe646a5e1cf15c6223d86,train,F-S
cdb1f3a1352ea3baa4c8dfa7ba2e2bf917d45cfa931fe646a5e1cf15c6223d86,train,F-E
cdb44421d28da41312e6f236d0923bcf1b4b9ea2d534f7d92f9a490559ad1229,train,G-S
cdb44421d28da41312e6f236d0923bcf1b4b9ea2d534f7d92f9a490559ad1229,train,G-E
cdba9d1f5c612f7d5a26b01b4caed56e8aeb8380526ec40e3886a5d6ea9f125b,train,G-S
cdba9d1f5c612f7d5a26b01b4caed56e8aeb8380526ec40e3886a5d6ea9f125b,train,G-E
cdc5d9a14910d0d5d1c6dfe66896fdf4bf8b0e43b0553ecb6c459a5d7adcc4ec,test,G-S
cdc5d9a14910d0d5d1c6dfe66896fdf4bf8b0e43b0553ecb6c459a5d7adcc4ec,test,F-S
cdc5d9a14910d0d5d1c6dfe66896fdf4bf8b0e43b0553ecb6c459a5d7adcc4ec,test,G-E
cdc5d9a14910d0d5d1c6dfe66896fdf4bf8b0e43b0553ecb6c459a5d7adcc4ec,test,F-E
cdcb222a2163236647f7f419dfd78eb95d8663b03ef0c7de4443e9e8340d2a83,train,F-S
cdcb222a2163236647f7f419dfd78eb95d8663b03ef0c7de4443e9e8340d2a83,train,F-E
cdd08c209c98993e3138c96aa74f338d0d5a13e080091ef23d01aec38b9ded63,test,G-S
cdd08c209c98993e3138c96aa74f338d0d5a13e080091ef23d01aec38b9ded63,test,F-S
cdd08c209c98993e3138c96aa74f338d0d5a13e080091ef23d01aec38b9ded63,test,G-E
cdd08c209c98993e3138c96aa74f338d0d5a13e080091ef23d01aec38b9ded63,test,F-E
cdf3875369e8fe01861b60629ace0f390b0d6c83857ca12c80345bbb2172a940,train,G-S
cdf3875369e8fe01861b60629ace0f390b0d6c83857ca12c80345bbb2172a940,train,G-E
ce222437baa5215a6346cb0fdd6cc25f7b833cc9e9b8834832c612360f1da591,train,G-S
ce222437baa5215a6346cb0fdd6cc25f7b833cc9e9b8834832c612360f1da591,train,G-E
ce2afc047c50793194f0f5ac22eb1351ccc31b238b6085d67dda4909a05bc834,test,G-S
ce2afc047c50793194f0f5ac22eb1351ccc31b238b6085d67dda4909a05bc834,test,F-S
ce2afc047c50793194f0f5ac22eb1351ccc31b238b6085d67dda4909a05bc834,test,G-E
ce2afc047c50793194f0f5ac22eb1351ccc31b238b6085d67dda4909a05bc834,test,F-E
ce494b0e0908eb35c6a01076550ab43148a965572b23cd9f7d6ddb7f6e086e8c,dev,G-S
ce494b0e0908eb35c6a01076550ab43148a965572b23cd9f7d6ddb7f6e086e8c,dev,F-S
ce494b0e0908eb35c6a01076550ab43148a965572b23cd9f7d6ddb7f6e086e8c,dev,G-E
ce494b0e0908eb35c6a01076550ab43148a965572b23cd9f7d6ddb7f6e086e8c,dev,F-E
ce5f25e1936e08c63634ee9132386d81dfda15567e2cbc026c077c8ff562d153,train,G-S
ce5f25e1936e08c63634ee9132386d81dfda15567e2cbc026c077c8ff562d153,train,G-E
ce640ea34e7e4b441951aabd1fee105e7db6ed89cd9c5a4aae8ae91f4e348336,dev,G-S
ce640ea34e7e4b441951aabd1fee105e7db6ed89cd9c5a4aae8ae91f4e348336,dev,F-S
ce640ea34e7e4b441951aabd1fee105e7db6ed89cd9c5a4aae8ae91f4e348336,dev,G-E
ce640ea34e7e4b441951aabd1fee105e7db6ed89cd9c5a4aae8ae91f4e348336,dev,F-E
ce71b2083f027d595771f7f37af193ae1fcffee2a1761d130cfd088cb25c7347,train,F-S
ce71b2083f027d595771f7f37af193ae1fcffee2a1761d130cfd088cb25c7347,train,F-E
ce941ebca1e5556cc6932b0fb142a10a168dbed6d65d8465da8bcd880319202d,train,G-S
ce941ebca1e5556cc6932b0fb142a10a168dbed6d65d8465da8bcd880319202d,train,G-E
ce989c9823189e32feff7a4911a0109c34cc9be4df98f14b06d147d049764d80,train,F-S
ce989c9823189e32feff7a4911a0109c34cc9be4df98f14b06d147d049764d80,train,F-E
ce9f324d364d413fa8afb5ea5fd75774f754bc53046cb1df5394b7f5e5b804fb,train,G-S
ce9f324d364d413fa8afb5ea5fd75774f754bc53046cb1df5394b7f5e5b804fb,train,G-E
ce9f324d364d413fa8afb5ea5fd75774f754bc53046cb1df5394b7f5e5b804fb,train,F-S
ce9f324d364d413fa8afb5ea5fd75774f754bc53046cb1df5394b7f5e5b804fb,train,F-E
cece08d1d7db5b9f790baddb342363da0098b38a9a06b773049052ca5065426f,train,G-S
cece08d1d7db5b9f790baddb342363da0098b38a9a06b773049052ca5065426f,train,G-E
cee3902d7d8f026c847d8bd4c4cdc28dda216c2940c283562c44ae3bdc3b2a99,train,F-S
cee3902d7d8f026c847d8bd4c4cdc28dda216c2940c283562c44ae3bdc3b2a99,train,F-E
cf00ab5094fa281f9e426079b7abbd084927a3305b4d0d1828a183a8503255d4,train,F-S
cf00ab5094fa281f9e426079b7abbd084927a3305b4d0d1828a183a8503255d4,train,F-E
cf07d22e079bf899136c31c0b311c2752fea1e20345ba1c0eda0e2f5c2b225ca,train,F-S
cf07d22e079bf899136c31c0b311c2752fea1e20345ba1c0eda0e2f5c2b225ca,train,F-E
cf07eaad4672a3a124a9fde09244a532968190753470f7a2ce81bce8515c31ae,train,G-S
cf07eaad4672a3a124a9fde09244a532968190753470f7a2ce81bce8515c31ae,train,G-E
cf20baaeb3b94456752062dd27966830db8ae8527eeb4ae474df6e9c7d98af18,train,F-S
cf20baaeb3b94456752062dd27966830db8ae8527eeb4ae474df6e9c7d98af18,train,F-E
cf2941df575a004a45f8f2cb80d4da2cecff132e3e4acff6a77275c83b494af2,train,F-S
cf2941df575a004a45f8f2cb80d4da2cecff132e3e4acff6a77275c83b494af2,train,F-E
cf2e8921a0d83f2e4519df27fe264bdab0f0ad12f99706e08c77b737f6cd0837,train,G-S
cf2e8921a0d83f2e4519df27fe264bdab0f0ad12f99706e08c77b737f6cd0837,train,G-E
cf38e5834d4d74c1e500c1c5bcfa28546c447bd47f56fc618b10f3f628365e92,train,G-S
cf38e5834d4d74c1e500c1c5bcfa28546c447bd47f56fc618b10f3f628365e92,train,G-E
cf495c83b86a6139636e84ebe4c620d44fb6355393c06230ccb78ce21bf9582f,train,G-S
cf495c83b86a6139636e84ebe4c620d44fb6355393c06230ccb78ce21bf9582f,train,G-E
cf495c83b86a6139636e84ebe4c620d44fb6355393c06230ccb78ce21bf9582f,train,F-S
cf495c83b86a6139636e84ebe4c620d44fb6355393c06230ccb78ce21bf9582f,train,F-E
cf7793a3fd12d793337834c03fd8908b1384bbd38a6bbdd9837aa6a731d6125f,train,G-S
cf7793a3fd12d793337834c03fd8908b1384bbd38a6bbdd9837aa6a731d6125f,train,G-E
cf978ca1e113ac035a91cd1796c4024822ec9695b146ffa1f92136ba7ccd8022,train,G-S
cf978ca1e113ac035a91cd1796c4024822ec9695b146ffa1f92136ba7ccd8022,train,G-E
cf9e386339e8d64984d4f38d3c094554610902084c7095405bb78bd4f55a0c49,train,F-S
cf9e386339e8d64984d4f38d3c094554610902084c7095405bb78bd4f55a0c49,train,F-E
cfde5e870fa56f0980bfaff2988988be76e46be8ea0d05c2b7908da7b29cb7df,train,F-S
cfde5e870fa56f0980bfaff2988988be76e46be8ea0d05c2b7908da7b29cb7df,train,F-E
d003b7f0c246980944159b2ca8fb7559ecb41abe062e42af7d9f4ddd6437eecc,test,G-S
d003b7f0c246980944159b2ca8fb7559ecb41abe062e42af7d9f4ddd6437eecc,test,F-S
d003b7f0c246980944159b2ca8fb7559ecb41abe062e42af7d9f4ddd6437eecc,test,G-E
d003b7f0c246980944159b2ca8fb7559ecb41abe062e42af7d9f4ddd6437eecc,test,F-E
d016b4901d5fd525d4caac936417086155931ccb54e74de4cd86106a5ec134d4,test,G-S
d016b4901d5fd525d4caac936417086155931ccb54e74de4cd86106a5ec134d4,test,F-S
d016b4901d5fd525d4caac936417086155931ccb54e74de4cd86106a5ec134d4,test,G-E
d016b4901d5fd525d4caac936417086155931ccb54e74de4cd86106a5ec134d4,test,F-E
d016cc2067f5909ea07a660a70661f914140e4660faf98e9e651bcb999db6c9f,test,G-S
d016cc2067f5909ea07a660a70661f914140e4660faf98e9e651bcb999db6c9f,test,F-S
d016cc2067f5909ea07a660a70661f914140e4660faf98e9e651bcb999db6c9f,test,G-E
d016cc2067f5909ea07a660a70661f914140e4660faf98e9e651bcb999db6c9f,test,F-E
d0173ea98657eccb273d19c4b9be0d1670e058656e22034356fd06a835c5c347,train,F-S
d0173ea98657eccb273d19c4b9be0d1670e058656e22034356fd06a835c5c347,train,F-E
d0176521d354bb380628f52408f26fca554051ac402250b64bbfcee979b87de1,train,G-S
d0176521d354bb380628f52408f26fca554051ac402250b64bbfcee979b87de1,train,G-E
d01b1763539d96bd70171eb57204bac01eb2cd96af7227651d86fde5cd4d8eb5,train,F-S
d01b1763539d96bd70171eb57204bac01eb2cd96af7227651d86fde5cd4d8eb5,train,F-E
d042bbf5bbcaf9e80f8c898acb8cf75dc723d9b746992a74803547ca7fbac459,train,G-S
d042bbf5bbcaf9e80f8c898acb8cf75dc723d9b746992a74803547ca7fbac459,train,G-E
d0497dc95ad49d5dc4c921c5636276a0e308eea78c42bb9e53b6f8757dfd9d04,train,F-S
d0497dc95ad49d5dc4c921c5636276a0e308eea78c42bb9e53b6f8757dfd9d04,train,F-E
d049b08dc1a9e9ab8c5bdbb6ac6e204099402a031530ba075fd06e31ad2ccb04,train,F-S
d049b08dc1a9e9ab8c5bdbb6ac6e204099402a031530ba075fd06e31ad2ccb04,train,F-E
d04c7082a1e4f695307078fca3b78cf0900fdb93aea95436eae97ab1e525dce0,train,F-S
d04c7082a1e4f695307078fca3b78cf0900fdb93aea95436eae97ab1e525dce0,train,F-E
d04e3b27646ba661e8d66928cdf485bdb72f3a2fa885f9e8c681d144ec2bd6ba,test,G-S
d04e3b27646ba661e8d66928cdf485bdb72f3a2fa885f9e8c681d144ec2bd6ba,test,F-S
d04e3b27646ba661e8d66928cdf485bdb72f3a2fa885f9e8c681d144ec2bd6ba,test,G-E
d04e3b27646ba661e8d66928cdf485bdb72f3a2fa885f9e8c681d144ec2bd6ba,test,F-E
d0504f6ce8b7d489aa967cb95686d8a868a8cdc83ea0b0bad502e7062e2318cb,train,G-S
d0504f6ce8b7d489aa967cb95686d8a868a8cdc83ea0b0bad502e7062e2318cb,train,G-E
d0581b0e136ac700dfb07a8114b18a83f3275ef3cfe808b8488ddcf410c9f760,dev,G-S
d0581b0e136ac700dfb07a8114b18a83f3275ef3cfe808b8488ddcf410c9f760,dev,F-S
d0581b0e136ac700dfb07a8114b18a83f3275ef3cfe808b8488ddcf410c9f760,dev,G-E
d0581b0e136ac700dfb07a8114b18a83f3275ef3cfe808b8488ddcf410c9f760,dev,F-E
d070b8e4b4a063e9bd18a1e96e4261dea81ea37457a9ef8e54d2ee98a9a38b93,train,F-S
d070b8e4b4a063e9bd18a1e96e4261dea81ea37457a9ef8e54d2ee98a9a38b93,train,F-E
d0960b3cc5f2243e725a1675f05b457b8bea0328ee153949a568878117f8b377,train,F-S
d0960b3cc5f2243e725a1675f05b457b8bea0328ee153949a568878117f8b377,train,F-E
d09976f27aa2cd0239a9547934e40e081454918c892a9f4abc26837716637194,train,F-S
d09976f27aa2cd0239a9547934e40e081454918c892a9f4abc26837716637194,train,F-E
d0e54bf69db369c7573e32376f7917ef1354ae1b9f7534eeda5c1e51ee53bc6b,train,G-S
d0e54bf69db369c7573e32376f7917ef1354ae1b9f7534eeda5c1e51ee53bc6b,train,G-E
d0f413b007a5ff0baf7034c63c1eafc3f35a21dbefb010be17310c2e60f6e1ea,train,G-S
d0f413b007a5ff0baf7034c63c1eafc3f35a21dbefb010be17310c2e60f6e1ea,train,G-E
d1047ca38b60c9a2dababb49865e120aea3e2e60fab6fbdb84b770b34c5f6b6f,train,G-S
d1047ca38b60c9a2dababb49865e120aea3e2e60fab6fbdb84b770b34c5f6b6f,train,G-E
d1056fa960e2c1d97f703811a9373c5b0e663cc9db138fed44fe5d303ce18c62,test,G-S
d1056fa960e2c1d97f703811a9373c5b0e663cc9db138fed44fe5d303ce18c62,test,F-S
d1056fa960e2c1d97f703811a9373c5b0e663cc9db138fed44fe5d303ce18c62,test,G-E
d1056fa960e2c1d97f703811a9373c5b0e663cc9db138fed44fe5d303ce18c62,test,F-E
d110b2b6207aab6b25984e5a976a272c4ee5358577b73863cc5684b39f1e07f4,train,G-S
d110b2b6207aab6b25984e5a976a272c4ee5358577b73863cc5684b39f1e07f4,train,G-E
d116fba6b7cc43e75b3338655db3e97f774fb3c40171e634411a441b82d6f6a1,train,F-S
d116fba6b7cc43e75b3338655db3e97f774fb3c40171e634411a441b82d6f6a1,train,F-E
d121794a7d24d70f32a147cf6a5ffd0fbc8630ca2e6b614c4ab89cf1ecba04b0,train,F-S
d121794a7d24d70f32a147cf6a5ffd0fbc8630ca2e6b614c4ab89cf1ecba04b0,train,F-E
d127de9e0aa7bd50c334437117c0d9afe7ff7b719c42b072ee0dffc48b6626b0,train,G-S
d127de9e0aa7bd50c334437117c0d9afe7ff7b719c42b072ee0dffc48b6626b0,train,G-E
d135a7c770ec77633e135732067e7d923aa75c2021263734b226fcf8422148f2,train,G-S
d135a7c770ec77633e135732067e7d923aa75c2021263734b226fcf8422148f2,train,G-E
d136824d50aec1b696952f315d8ff292f773b4582c53bebd9c2d6e376f840257,train,F-S
d136824d50aec1b696952f315d8ff292f773b4582c53bebd9c2d6e376f840257,train,F-E
d13f155693d0723f5146ffd14920b82fa9f959805ae59073c54ef587604777e5,train,G-S
d13f155693d0723f5146ffd14920b82fa9f959805ae59073c54ef587604777e5,train,G-E
d188dca717a32de2d67df3da93b34e2c73120543c07878da1c12994fcf3ecdf0,train,G-S
d188dca717a32de2d67df3da93b34e2c73120543c07878da1c12994fcf3ecdf0,train,G-E
d1906f8e6830572b9710afefe79da4c463ee6d6fc5ef51a69900f533bbbd4771,train,F-S
d1906f8e6830572b9710afefe79da4c463ee6d6fc5ef51a69900f533bbbd4771,train,F-E
d1c64f77a5566ec6d1a65051e60f545be14286f08badfc322a2ed4dfd061d91d,train,F-S
d1c64f77a5566ec6d1a65051e60f545be14286f08badfc322a2ed4dfd061d91d,train,F-E
d1c9f6ac55d3ca98ddbde789c8dbcec52429cc38b4fdd2c7e1083259080a1199,train,G-S
d1c9f6ac55d3ca98ddbde789c8dbcec52429cc38b4fdd2c7e1083259080a1199,train,G-E
d1d083ee8c1ac57ba06a1c735f556b45efa633311b539bf57ec10ceca41a38fa,train,G-S
d1d083ee8c1ac57ba06a1c735f556b45efa633311b539bf57ec10ceca41a38fa,train,G-E
d1e1a85a02cbbc8259582d4858b5e72afe449aeb2f956ab8fda0d9f585d7e1e9,train,F-S
d1e1a85a02cbbc8259582d4858b5e72afe449aeb2f956ab8fda0d9f585d7e1e9,train,F-E
d1f02bc6061be75ebb65b52001c9402aa4e0d7051482c98c7dbedf51a85f50ca,train,G-S
d1f02bc6061be75ebb65b52001c9402aa4e0d7051482c98c7dbedf51a85f50ca,train,G-E
d1f1f5243bd721597b643b1ee303011b88a88e9a57fd8fe5009be21da60a5921,train,F-S
d1f1f5243bd721597b643b1ee303011b88a88e9a57fd8fe5009be21da60a5921,train,F-E
d2301c18dda7a7e1504679b72aa648bb0f60e3df9911acc4be505947e5335e80,train,G-S
d2301c18dda7a7e1504679b72aa648bb0f60e3df9911acc4be505947e5335e80,train,G-E
d2446eed9ab3e3fb32807e45287ed8c79d5c24f33e730f3997ded66bb1582d2e,dev,G-S
d2446eed9ab3e3fb32807e45287ed8c79d5c24f33e730f3997ded66bb1582d2e,dev,F-S
d2446eed9ab3e3fb32807e45287ed8c79d5c24f33e730f3997ded66bb1582d2e,dev,G-E
d2446eed9ab3e3fb32807e45287ed8c79d5c24f33e730f3997ded66bb1582d2e,dev,F-E
d25b3f615dbd660246d912f6b80e2561e81098fbeb81fd853bc694fded1e96f6,train,F-S
d25b3f615dbd660246d912f6b80e2561e81098fbeb81fd853bc694fded1e96f6,train,F-E
d27d2da2f67567b3bff192cb63057ef167e8c8ecb62f4edcbf769d45dfa0d5c9,train,G-S
d27d2da2f67567b3bff192cb63057ef167e8c8ecb62f4edcbf769d45dfa0d5c9,train,G-E
d29aba37767af8a93f9c9b2c943837cb6ac4a878ab7ccc1559a7a9a3e7bfdb0f,train,F-S
d29aba37767af8a93f9c9b2c943837cb6ac4a878ab7ccc1559a7a9a3e7bfdb0f,train,F-E
d2b15d29f49364985fac83805f5448bb69fe1f3fe0f11f659c9e65045f05e552,test,G-S
d2b15d29f49364985fac83805f5448bb69fe1f3fe0f11f659c9e65045f05e552,test,F-S
d2b15d29f49364985fac83805f5448bb69fe1f3fe0f11f659c9e65045f05e552,test,G-E
d2b15d29f49364985fac83805f5448bb69fe1f3fe0f11f659c9e65045f05e552,test,F-E
d2b4a78bb8512fbed509c9014a8c48431175d20f3630b77584e9716917f526e2,train,F-S
d2b4a78bb8512fbed509c9014a8c48431175d20f3630b77584e9716917f526e2,train,F-E
d2bcf3c2562403c00c3a1ad6312025e9c4e97d57efcf30a505f48fb2518cdade,dev,G-S
d2bcf3c2562403c00c3a1ad6312025e9c4e97d57efcf30a505f48fb2518cdade,dev,F-S
d2bcf3c2562403c00c3a1ad6312025e9c4e97d57efcf30a505f48fb2518cdade,dev,G-E
d2bcf3c2562403c00c3a1ad6312025e9c4e97d57efcf30a505f48fb2518cdade,dev,F-E
d2c0afc14e420699c68ae87b2806e5005389f6a10db5e08595baf35227cd2065,train,G-S
d2c0afc14e420699c68ae87b2806e5005389f6a10db5e08595baf35227cd2065,train,G-E
d2c2bf233359ec40aa9ea08c184c258cfcdfad6d4e869b79717e2bad5248e2b6,train,G-S
d2c2bf233359ec40aa9ea08c184c258cfcdfad6d4e869b79717e2bad5248e2b6,train,G-E
d2cbea8f41b6b907f954aba2a032337fe65a763764551bae44656dc0fc273ca1,test,G-S
d2cbea8f41b6b907f954aba2a032337fe65a763764551bae44656dc0fc273ca1,test,F-S
d2cbea8f41b6b907f954aba2a032337fe65a763764551bae44656dc0fc273ca1,test,G-E
d2cbea8f41b6b907f954aba2a032337fe65a763764551bae44656dc0fc273ca1,test,F-E
d2e1aebd4b398f403a843a83c49131a59d10f473c6f4d7e4c61c4cb638edd83d,train,G-S
d2e1aebd4b398f403a843a83c49131a59d10f473c6f4d7e4c61c4cb638edd83d,train,G-E
d2e31be82b3a2346a1c97ab8ee0f0f6d384d9fb9085d943c46beacd50e291c59,train,G-S
d2e31be82b3a2346a1c97ab8ee0f0f6d384d9fb9085d943c46beacd50e291c59,train,G-E
d311f0932720bab9d0e98df9f7c5942b06d342321c0a04ba8944e6d574438fdf,train,F-S
d311f0932720bab9d0e98df9f7c5942b06d342321c0a04ba8944e6d574438fdf,train,F-E
d31d6e277cda9578f1414b914f9855322fbd8db9f362df7ba6ac30891c891de7,train,G-S
d31d6e277cda9578f1414b914f9855322fbd8db9f362df7ba6ac30891c891de7,train,G-E
d326e3de4a9ccae2d23f27fcb9872463d1146803ca8d848af617ebd872a62767,train,G-S
d326e3de4a9ccae2d23f27fcb9872463d1146803ca8d848af617ebd872a62767,train,G-E
d34aa131e00fc62914c6115cdefe1aa336556960b7a9aebbdd24f9b3d21583c0,train,F-S
d34aa131e00fc62914c6115cdefe1aa336556960b7a9aebbdd24f9b3d21583c0,train,F-E
d3598c7a6d54cb91cd64c4b03a0f8a176f519cf83d7ad2e5cda47e0954f7f26b,train,G-S
d3598c7a6d54cb91cd64c4b03a0f8a176f519cf83d7ad2e5cda47e0954f7f26b,train,G-E
d3767901dafbc97c1f733507b7378f99167548b80ff592f5169b078979219e9a,train,F-S
d3767901dafbc97c1f733507b7378f99167548b80ff592f5169b078979219e9a,train,F-E
d3769dda589b6153388548aa5c260506c4bcb845e31442349866b8649b79bea1,test,G-S
d3769dda589b6153388548aa5c260506c4bcb845e31442349866b8649b79bea1,test,F-S
d3769dda589b6153388548aa5c260506c4bcb845e31442349866b8649b79bea1,test,G-E
d3769dda589b6153388548aa5c260506c4bcb845e31442349866b8649b79bea1,test,F-E
d37d9134a6c5ae848ec381931f894cb9951b8c0662788f4d7b9a08598743b7f4,train,G-S
d37d9134a6c5ae848ec381931f894cb9951b8c0662788f4d7b9a08598743b7f4,train,G-E
d394050812987485885b5c2cccf1e2e1ae04019391f122b57b4fe5303732159f,test,G-S
d394050812987485885b5c2cccf1e2e1ae04019391f122b57b4fe5303732159f,test,F-S
d394050812987485885b5c2cccf1e2e1ae04019391f122b57b4fe5303732159f,test,G-E
d394050812987485885b5c2cccf1e2e1ae04019391f122b57b4fe5303732159f,test,F-E
d39fc28f06add7b3d90516e36b1d6f8ead3fc6348499568739ad9e91db4870f3,train,G-S
d39fc28f06add7b3d90516e36b1d6f8ead3fc6348499568739ad9e91db4870f3,train,G-E
d3b57a0b68048e8bf79a68f8a16802ebf50153cd4f1d57a7170bd7221893ef00,train,F-S
d3b57a0b68048e8bf79a68f8a16802ebf50153cd4f1d57a7170bd7221893ef00,train,F-E
d42a6f2dfe5a2c0520a6c4c2b372a4a2211f370e00d51ffa49777441504f3666,train,F-S
d42a6f2dfe5a2c0520a6c4c2b372a4a2211f370e00d51ffa49777441504f3666,train,F-E
d4412a537fa846aa87c87610667f789fedde3f7f9d1d4cf0e30a1416876ce128,dev,G-S
d4412a537fa846aa87c87610667f789fedde3f7f9d1d4cf0e30a1416876ce128,dev,F-S
d4412a537fa846aa87c87610667f789fedde3f7f9d1d4cf0e30a1416876ce128,dev,G-E
d4412a537fa846aa87c87610667f789fedde3f7f9d1d4cf0e30a1416876ce128,dev,F-E
d47c865a619fffd1398a5521b6c8eb053d4443ad1daf99da03e10f922c2f3b00,train,G-S
d47c865a619fffd1398a5521b6c8eb053d4443ad1daf99da03e10f922c2f3b00,train,G-E
d4ac93658cdcb2209d4140892e2ad43202bd0f0e6d86b1741878b2902055a86a,train,G-S
d4ac93658cdcb2209d4140892e2ad43202bd0f0e6d86b1741878b2902055a86a,train,G-E
d4ae985a60135890e4482078b068331157cae89d174959132a87071db539f535,test,G-S
d4ae985a60135890e4482078b068331157cae89d174959132a87071db539f535,test,F-S
d4ae985a60135890e4482078b068331157cae89d174959132a87071db539f535,test,G-E
d4ae985a60135890e4482078b068331157cae89d174959132a87071db539f535,test,F-E
d4ba48903cf04948ca72d9db2981792a171c6559d18113f2d94b600c8b3e9067,train,G-S
d4ba48903cf04948ca72d9db2981792a171c6559d18113f2d94b600c8b3e9067,train,G-E
d4cf5f17867ee0dc3d625140c415315b7eb86c1588dc66f28f956a88955682eb,train,G-S
d4cf5f17867ee0dc3d625140c415315b7eb86c1588dc66f28f956a88955682eb,train,G-E
d5042e5233ec09123b34ba0143c3ac99e2456681c90113f8b46f67adc13f634b,dev,G-S
d5042e5233ec09123b34ba0143c3ac99e2456681c90113f8b46f67adc13f634b,dev,F-S
d5042e5233ec09123b34ba0143c3ac99e2456681c90113f8b46f67adc13f634b,dev,G-E
d5042e5233ec09123b34ba0143c3ac99e2456681c90113f8b46f67adc13f634b,dev,F-E
d506207d908e9727011820012c8f5077f4cbe086900b5aed9b98608e8da3728f,train,F-S
d506207d908e9727011820012c8f5077f4cbe086900b5aed9b98608e8da3728f,train,F-E
d52aaa92d4d69b1cb35ce218c595884d68b4cec41ef51a7cf30bde68194dc92e,train,F-S
d52aaa92d4d69b1cb35ce218c595884d68b4cec41ef51a7cf30bde68194dc92e,train,F-E
d535371db3760206924dff038b11ed78bde726cbe9b946339596d360233d1542,train,F-S
d535371db3760206924dff038b11ed78bde726cbe9b946339596d360233d1542,train,F-E
d537351c2be3c872f6b38c59d02ce17c1df13fb7addaca3b5daf1efe89bbef26,train,G-S
d537351c2be3c872f6b38c59d02ce17c1df13fb7addaca3b5daf1efe89bbef26,train,G-E
d53cd84b51230b27c1710fb97ad24dc288fd0909185674090bc700c60701e053,train,F-S
d53cd84b51230b27c1710fb97ad24dc288fd0909185674090bc700c60701e053,train,F-E
d57719bbff3526ae2dc0aa71457004f5ca6a5f79a160e64f0d2a77b92a692077,train,F-S
d57719bbff3526ae2dc0aa71457004f5ca6a5f79a160e64f0d2a77b92a692077,train,F-E
d581fca037adf6a75aec863903f2db1177b9e6afd230d0e86c462e59cfada7be,train,G-S
d581fca037adf6a75aec863903f2db1177b9e6afd230d0e86c462e59cfada7be,train,G-E
d59fb7bc93fe70f72047d4eb4bea1e1ddf262e2be79f47da085176da136b7f86,train,G-S
d59fb7bc93fe70f72047d4eb4bea1e1ddf262e2be79f47da085176da136b7f86,train,G-E
d5bfd70c92fc9349791995b53d2b359c0a7febf9854b0a43f224cf139d5deacf,train,G-S
d5bfd70c92fc9349791995b53d2b359c0a7febf9854b0a43f224cf139d5deacf,train,G-E
d5c9547107fbfc07c45b74900d556cfe3bf587cc5dc285bc1bdf38f6870fb99d,train,F-S
d5c9547107fbfc07c45b74900d556cfe3bf587cc5dc285bc1bdf38f6870fb99d,train,F-E
d5d36741ec241c3f3e1e45e9aa6c5397658787f7128cda7a1c0dc634d4e8c2e5,test,G-S
d5d36741ec241c3f3e1e45e9aa6c5397658787f7128cda7a1c0dc634d4e8c2e5,test,F-S
d5d36741ec241c3f3e1e45e9aa6c5397658787f7128cda7a1c0dc634d4e8c2e5,test,G-E
d5d36741ec241c3f3e1e45e9aa6c5397658787f7128cda7a1c0dc634d4e8c2e5,test,F-E
d5dd6c14e61c5282fb45f34605d86a96901da326a44bcfb5f155b41ba2e9f47b,train,F-S
d5dd6c14e61c5282fb45f34605d86a96901da326a44bcfb5f155b41ba2e9f47b,train,F-E
d5f2a0979456739e923f076b06e250982b9644388c179c982d547efb6cb94edb,train,G-S
d5f2a0979456739e923f076b06e250982b9644388c179c982d547efb6cb94edb,train,G-E
d5fc081d2ccd03e0975b6dc96b506ab439d613ffa2c5825bba6b3b7f80cf79b2,dev,G-S
d5fc081d2ccd03e0975b6dc96b506ab439d613ffa2c5825bba6b3b7f80cf79b2,dev,F-S
d5fc081d2ccd03e0975b6dc96b506ab439d613ffa2c5825bba6b3b7f80cf79b2,dev,G-E
d5fc081d2ccd03e0975b6dc96b506ab439d613ffa2c5825bba6b3b7f80cf79b2,dev,F-E
d60203fa279ce12db1a3724d34df3e5d7230877660aaa7b813fc4df719cbf161,train,G-S
d60203fa279ce12db1a3724d34df3e5d7230877660aaa7b813fc4df719cbf161,train,G-E
d602b832c49b9ecee16fa525e61d4725a420c2f26d1138570ba415d79faac750,train,F-S
d602b832c49b9ecee16fa525e61d4725a420c2f26d1138570ba415d79faac750,train,F-E
d60b99e1061d031535a62a52a4b30a0778856db133dd20255704bc0ff232dd49,train,G-S
d60b99e1061d031535a62a52a4b30a0778856db133dd20255704bc0ff232dd49,train,G-E
d60c5739984ab8faa8aec751238c3447454370a977b81c72d7e5765a9ba17a8b,train,F-S
d60c5739984ab8faa8aec751238c3447454370a977b81c72d7e5765a9ba17a8b,train,F-E
d618dc8d476b06dcece794e1b99d970b91df5c0443a29a15d3dc3e010b19d57f,train,F-S
d618dc8d476b06dcece794e1b99d970b91df5c0443a29a15d3dc3e010b19d57f,train,F-E
d65ad261db2f449ff5c37ac55460c1bf225f9a1df2bf53e6921da228ea2a952e,train,F-S
d65ad261db2f449ff5c37ac55460c1bf225f9a1df2bf53e6921da228ea2a952e,train,F-E
d6739d8469b71f420e92cfe148afe3b6926d61d2668b9a815e4bcc268a3dbd84,train,G-S
