old_index,gene_id,bits,split_role
30186,2fbe8ab225dae4becec1ec8d8ad98a9eff5fcbfa469011cdfb31cd9600dd078c,100111100110100001011111101111111001111111011001101010111111110110101111111001101111101110111000011111110011010001111011,old_train_anchor
35050,a86224f420d770f0604972ea7d30ed19bed8726c530490308380a071fb91f9b0,101011100101111010011111000111111100011111111101000111111110110110111101101111111110111110011101111111010110010001110110,old_train_anchor
37357,5c7aa86af8ed815a5bd216e0d8c9b823326f49270ca86a7f3c07cbbfc683999f,101111001110111010001110101111000111101111110111111111111011100100001110101111111111101111101101101110111011010001101011,old_train_anchor
59627,34adb90f1bdaf885e286809bc73b0a8a075f79b602377609bb584881cf3cf49f,111110110101110011100110011111101100011111111100111001110101101111111101010011111100101111011101111000111001001001111011,old_train_anchor
34003,ab404bd777dcce3ce51824f83cbc5c87b50c3f63c102d6f999dc6e0f20d23152,101011010011001100101011110011110011110111001110011000001101011100010101101010100111101110110011001011110110100100001100,old_train_anchor
13521,248d700656a67a6c9e080c3dedbc76840b0b3f9f23d0bbb70921a553c50af196,010110000100010101101111100111111001001111111111010110110001101101111111111111111110111111011101111011110011010000101111,old_train_anchor
50865,fade7b7a2241f9838e253fba64d54a5a92d381f40f00ea6ab7b09bab24f41d07,111010000101010101111110000111011001110111110011101101111111111100111111111111111111111111111011111110111001010001101101,old_train_anchor
45951,73ac0ec2ea7e18fe45c752a0888149dac98cc2268801de7ac8804a9d533cb69d,110101111101000111110000011101100101101000000000111111101111111110111111110000001110001000001110001101110101111001100010,old_train_anchor
5958,8f6cd9603eec50557f7906d4d51030c3d7afe170836a67d9ef5b86b741033569,001101011110110011111110001111111100011011111111111101110011111101110011100011101010011111011001111001100010000110110101,old_train_anchor
25606,c872b860f673d24a8e472180ef8ae9e2ebf22f34aa19f22bf8103e0f2b351845,100010110001111001101111000111111100011111111111111110100111111110101111111111111000111101111101111111011101101001001001,old_train_anchor
46807,e1470584e9b9c16a6d5550986848c06b2e79a1c62b326c693d3f525c3fc1f8c8,110110110100111101111110001011111000111111111111101111110111111111111101111101111110111111111011111111110011010001001101,old_train_anchor
30928,e96da760aa8fc50f9a1e5458787f46308538d13c19596061b78224a36902b6ff,101000001100110011100100100111011001011111111111111110111111100001101011111001110000011000101000011011010010111100111000,old_train_anchor
62293,e6da7a139400f38f3be58b8a629c28b01909dabfcfae09b7dcb56d84ebc80a0f,111111001101010101111111111010000111101111111101001010110111110110111111111011111100101111111111010011011110100000100111,old_train_anchor
40260,adbb0ed02d479564c3310fc8748a74f87dd01e03d158a5103795430ae8bac2e2,110010110101110011100010011011011001110111101101101111110111110110111111111111111000111111111011001110110011010001111011,old_train_anchor
1542,04be0941168b99476f6c4ca8d1b8ca45473194565f0ff137265b1118abe390c6,000100111101011011011110011111110111111110111111001111110110111111110111011111111000111011111011001111111111000000101111,old_train_anchor
49439,e3d59e74763b15f6599207a427c921102583709e57f3a8c4a60babe7465adf80,111000010000100101111111101111101001100111101100100111110101111110111101101111111110111110011101111111010110010001110110,old_train_anchor
42357,30eff9543207874b9e9c35d2f60aa6edcbfcf1d4ec09034d3a97ea8c40813724,110100011100111010011111111100001001101110011111101001110110111011111111111111111110111110011101111011111111101101110110,old_train_anchor
26838,1cbdf355ff40e7d7d83fbfcfb7e9e33693ae86b3993b0a225430f6190041b800,100100001011000100100001110011100111000011011111111110111100101111110101011111111111111110111111010111101111000100010110,old_train_anchor
41912,5bbd6ea525d794f941b28d2a11a76cbd081e04eebe40eff02a7e30806d04d4db,110100010110100011110111001111001001100111101101110111101101111100111111111011111100111111111101111110101111110011101101,old_train_anchor
18329,e42fccaf88fa68210ae036c1d37da972d83da49f6ce32b61897b55d6cf2baa00,011011011100110101110001111111011001110111111111101111111111111100111111111111101111101111101101111111110011010001111111,old_train_anchor
48639,a90824a0dc7821f6c7b66f44d0673c7651c4f6089a6e0016907210455393d05d,110111100100111101100111001111101001101110101110011111111111101001101111011101101010111111101111111011111111010001100101,old_train_anchor
52337,1450d3cdaf55b903121d35548d7f3cdd52c48e611c3dac787a60554cec54dc73,111010100101100001001111101111111001000011011110010011110111110110101111111111111110111111110001111101100011101100101110,old_train_anchor
9753,6ea7169f2194942079de7619e335b87fd0f92ca1ad0d47f0d97815b4d057a776,010100001100001010000101000111110000011111111101011110110001101111111111101101111011101111111100010111101110011100101010,old_train_anchor
36800,f3f23a4447703bdc396a4b2d42a75b1d7fd82469fb2ed145c5f1fe2c29a3aba2,101110100101010101110101000111010011111111111111001101111101111100111111111101111110111111101101000011101111010011101110,old_train_anchor
40107,ef57befdc4cb3a2209515eeee93abf21b8a18aaf68f06b8ee400b05ac03497dd,110010100101010001100111111111010011010111110111101111110111111110111111111101111010111111101111111011110001010010101101,old_train_anchor
42755,179a57ed1dee1693354786292857bc94ba93c79729949511a77a98e47d76597d,110100100101010001011111000110111001110111100111101001111101101110111110111101111110111111011101111011110011010001111011,old_train_anchor
32830,b0913ca115235951c44bdce925f16142eddc0bcc09cf32db4df422fb7d4a3d6d,101010010110100001100110011111101100011110011011100111111111110111111100110011111110001111111101111011110101110011101011,old_train_anchor
21109,cd111293ba4e8f7aceafc2eb2c35805be48c04e3cecec97f771a32f65ccb5f7c,011101011101011010111000100101110101100111111010111101111100110101101101001010110101110101000001111000110001000000101111,old_train_anchor
38838,ef6f1b20a8a401b2310c275c2203144c263e3dc96862d58cbaa9b7718cbc4a45,110010001100001010000111000111111001111111110101011110110001101111101111111011111111011101011100010011111001000000101111,old_train_anchor
23100,4754440b197abcfd0192f5a60c33a7f08f8f1fbe06aadd6b7a6b1acfb97d564a,011111110100011001110110001111111001001110101110011111111111101001101111111101101000111111111101111110110111100101111010,old_train_anchor
17137,27e54e2c4dfd64e84fc03e5a3000ddc18695dfd3ae9b418fb45cf8eb97088880,011010010100100001011111011111011001111111101101101111110111111111110111111111111001111111111011111110101111010100101110,old_train_anchor
35018,4226fd8535f09ea84df976a8bec93580d8aed7626609742fc7639588c4be3f36,101011100101111010011111000111011001100111110111101111111111111110111111111111111010111111111101111011110011000000101110,old_train_anchor
20443,bc8ad3e7135913fc8639bb9d4465f860fadc6022b65c64170874215d410d8f89,011011100101111101110001001111000111100001111011101111111010111111110111011111111011001111011101111111100011010001111011,old_train_anchor
49898,dc986be31ec9943be58ce68928dd662f6fd39d5298a99bf37376b837f6a82168,111001001110001001111111111100001000111110011101000111111111101100010111110001101001011011011111011100110011111100100100,old_train_anchor
9617,dad1ca0b03caf39e1259d81d4d90a50ca6b9136b9a543a32611594029dc6746e,010100001001011011011111101111011001111111110111010111110110001101111111110001101110001111111111111001011111010001101010,old_train_anchor
46241,772731d47370e06a764790e5181cb093146c6efe706cfe347667d25a4076c9f6,110110011100111010001110001111100001111110011011101111110111111111101111111111111000101111011101111011110011010001111011,old_train_anchor
27374,83969e94a07b7c79a37d6d02beb0ca5cc42ed0911813bab0e75225aa27d6eb43,100100010010010101110111000111011011111111110111111111101111100111011101111111011111111110011101111111011111101000101111,old_train_anchor
53757,14aafb6857d39c9cd4193a1a9246e61d9a8cc6614cb1686cf5b0502feabd825f,111011100101110101111110101110001001100110100111010111111101111110111111111101111111111011011011111011111111101101111011,old_train_anchor
23221,4af3fc35fc421bec94d0dba5273996c068df0fb012e6fd892b10c6a9df1af5b5,100000010110100001011111101011111001100111101011111111111111100001111101011100111100111111111101010011111011101101110110,old_train_anchor
45843,800b266543d4142392b0431a5cba0daaf72c4be88f839297a5172321bbf2c036,110101111001000101010001010101111111000000011011110111110010011011101111000100100010000000001111000001111100000000010011,old_train_anchor
9554,c081f950e66838292454b3393860667090ba11ab807086347c3618f047d75d8c,010100001001011010001110110111110111000011111111010110111011100111110101101111111110001111101101101110111011010001110101,old_train_anchor
62079,722cf4f980debdd4d3a36616e12879a488a0341830c56996377dc6c1f4b3eb73,111111001001110011100001000111111001110111101101101111110111111110111101101111111110111111111011111110101111010001101110,old_train_anchor
39056,dc5c0a38483ca05d6cc57b6423e9b6cefd806f6b64f99ae0a620fdd7065e7985,110010001101010101110001000111110011111011111111111110101111111110101111111111111000111111101001101111111101010001111011,old_train_anchor
54605,be2c99e0c3c5a4c8d02aa7e348057ec7c863bcdb64874be9f61d20fb7bf25009,111100010101010011100110011111101100011101110111101111111110100111100111111111111000111111111011001110110011010001110110,old_train_anchor
29618,7034699b5c8bf671c1a9bd1c24a4cf42f8f264f0c9a7ca965caf9951aefaf032,100110111111110000111000011111100111000110000001011010111111101101111000111011111111011101011111011100110011111100100100,old_train_anchor
48282,12f4b63a7db452bd9666d010292a4ee0b6df9a49cf8d484bc0548af7abb3117d,110110111101000011110111111111010011111011011111101101110111111111111111111101101111111111111101011111101111010101101101,old_train_anchor
9499,c274a7c6a1ed6b7a19c8c8cecf571d4fbab1b477774757e246364b0dc4d2bfc2,010100000101010000010111111011011000011111111101001100111011110110110111111100111100001011111011001011010001000000101111,old_train_anchor
21142,ed19a5affe61b8ff88e7ed72abb924df718e5d14028760480bad052193ebe592,011101100100100100000101101101101111111011111011111011010111111111010100011011000010000000001111001011110100000001010011,old_train_anchor
41500,a435997e17cf98a48fd64f4b510b957b14dd0d21994ad013a7e49d183ec163a2,110100010101001001111111000011001100010111111111101111111101111100111111111111111010111111100101110011111111010001111011,old_train_anchor
46824,414a1e05dc84a20c62741ec6bb50e7bb65eb4dbd2192d16311b8e5468b0f8cc8,110110110100111101111110001111111001111011111101110111111101111100111111111111111010111111111101111110110111110001111111,old_train_anchor
42945,bdc05743df65c9fe5190be8a7353eb6e98a15e1bf017221cd42da844e32cc771,110100111100110101110001001111100000011101011011101111111111110110111111111111111110111111111101111111010110010001111011,old_train_anchor
4477,48fe9a407347fc66ae4d6b1fc2e791abc78f634f18cfa57fc01063f4bf3722be,001010001111111110110001001111101001011111111111101110110111110001110101111011111111101101011101111111100011101100101101,old_train_anchor
51625,f6c3264ab71b7e70b048d82468c692d189b94e7e208c69d75e7ba192869d9a1a,111010011100111101010100000111010100011011011111100111111111110110111110111111101110111111101111111110110111110001111111,old_train_anchor
31563,b5a0a83a4caf3ba4bfd017d46739f0e3a0a939814abe0dc0fad2c649cf958367,101001000111011101001011100001111000001010101101111011111111001111110000111011110111101100001000111011100101010110010000,old_train_anchor
40097,d75f3ba2338a10e890ccc73e2a3d080ff3997edbc019dec57b973659ca3adc77,110010100101010001100111100111110000011011011101101111110110110110111101111111101110111111011011110011111011011111111101,old_train_anchor
16118,7108bba8e5d41d9d1c22602052e3e632e8ea31fc555f73423d448c5b0c227377,010111100110101011101100111111111000011011111101011011110000111111110111110101111010101111011101111110110101000100101001,old_train_anchor
33204,430bf9ae79eebfd26d777af214ce78139964366291d933f1197b79b97e98551d,101010011100111001110110011111111010111111110100010111110111100001101011111111111011000110101111010100110011111100100100,old_train_anchor
20671,f2501be95492aaa050935305980d4d125ce8608a25345ce38d4ffe6cafbf8438,011011111100110101111111111111010011011111101101101101111111111100111111111110111111111111101101111011111111101100111111,old_train_anchor
51009,5092f1ad4c5d0608dec1c6f3d1ffc76bc019e09cd0ce9bc19e88973fd34cd31f,111010000101111001011111000111111001110111111111010111111111101111111111111101111111111111111100101011100011100101111010,old_train_anchor
14973,1b764c78b237ab49a812c1acff800b1659f291039482f5041d0211b59c33c362,010110111111111010000001111111111001011011011111111110111111101111110101011111011111101110110011111110111011010101111011,old_train_anchor
31165,fd3c49974b57667b20374b5b6f1d0f1f0fa279347f0d0505c1a77e0e23b47796,101000010110010001010110000111011001110111101111101101111101111100111111111101111111111111111011111011101111110001101101,old_train_anchor
9368,512976319c8c233c4a99320050672361b11afd761e552284d1c4a4f634ac14c2,010011100101010101110001000111111001111010011111111111110111110111101111111011111110111111011101000011011011110001110110,old_train_anchor
10097,335948dde072eaab9786f379d5dcdce77f8bd3edbe397130acbadb579747171a,010100010000010110111101101100110011111110011100000111111100001101110000111110000011111000001101000011110100000000010011,old_train_anchor
17635,a256ac47d676bd05fbbff2d67e8da1c05b46b4313be6d72053808f742afbe551,011010010111010001100110000111010011011111110011100111110101111110111101101111111010111011011101110011111011010001101011,old_train_anchor
48017,1fa023ef7c82f827413e6c6c6c12598e632ac2fc940babddf66bbb74e02187a4,110110110110111010011111111111011010111011111110101101110111111111111111111101111111111111111101111110110111110001111111,old_train_anchor
51019,763a0e7f245d926ed326bd37a6cced74e046ac94f30d26b1a0b1eacf756eaaba,111010000101111010000000100111111001111111111011111111110111110110111111111111101110101111111101111011110001010010101101,old_train_anchor
5020,14969fdf2d60b91c1943ba7310a5888262d081e2a5f8dc4ce34e4e77fecfa39f,001010111100111010001110101111000111111010010001101110111110101111110011101111111110101101100011111011011011101100101101,old_train_anchor
53336,820fd727abb6f6099fc22afa03a7e40310d7e4c2fb8c9c15fac771cfebf3fe94,111011100101010101110001011111011001100111110111111110110111110110111111111101101001101111011101111111101111010011101110,old_train_anchor
20715,64fbe596b620fea25437afb9dcacdeb7a986cb929912a64fc7a8b8ad906c49f4,011100000101010010110001010001001000101101111100001110111011111101100011101101111000111111001100000111010111011000111010,old_train_anchor
5351,cf1bf42b32e3440c9897e30d63cf8c30dcae77ba3a05e3c26c484ce3cfd4e6d2,001100011101110011100100100111011001011001111101000111111111100111110101011101111000101111011101111001011011111100101101,old_train_anchor
56781,28e6285500803bf613ea1459c1259f31594337319bcdf51983194f7fe18ef72c,111110010110100001111110011100001101100100000001111100110110100000100110111100111110111011011111011011010101111000000101,old_train_anchor
