candidate_pk,candidate_id,run_id,generation,candidate_order,chromosome_json,chromosome_hash,physical_key_hash,source,parent_candidate_id,parent_rank,clone_index,mutation_operator,mutation_strength,mutation_indices_json,hamming_distance_to_parent,lineage_id,status,validity_status,rejection_reasons_json,duplicate_of_sample_id,torque_ratio,historical_j,fitness_band,created_at,validated_at,completed_at
245,C000245,band_supplement_300_20260808_001,9,245,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,0,1,1,1,1,1,1,2,2,2,0,1,1,1,1,1,0,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,0,2,2,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",d1b0664d4d04d3ef8492ad6a67a42afb23fa30a46e6458b6f39b4b93926f85a6,a0ce30284a156248a3c26b6b09370dc6cc00ca6e293c84cad79dbd577519be77,improved_campaign_offspring,,,1,connected_region_repaint:small,0.016666666666666666,"[95,96,97]",3,BASE-C000812,completed,valid,[],,0.264291645512006,7.496020756269428,B1,2026-08-08T21:40:28.598+02:00,2026-08-08T21:40:28.598+02:00,2026-08-08T21:43:58.919+02:00
246,C000246,band_supplement_300_20260808_001,9,246,"[2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,0,0,0,1,1,1,0,0,2,2,0,0,0,1,1,1,1,1,2,0,0,0,2,1,1,1,1,1,2,2,2,0,2,2,1,1,1,1,2,0,0,0,0,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,0,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1]",83a10132b392e9bc9d2f67de76bb81cf1803ff008d4b06d8a64224d6c6b77a62,6c04708e6b5b4801132a0c3a3b63265e4eeaab8a2daa00a1de3ae0957281c87c,improved_campaign_offspring,,,2,connected_region_repaint:medium,0.07222222222222222,"[22,23,24,32,33,34,41,42,43,53,61,62,63,64]",14,BASE-C000174,completed,valid,[],,0.5943859254791074,3.7921570800937885,B2,2026-08-08T21:40:28.749+02:00,2026-08-08T21:40:28.749+02:00,2026-08-08T21:43:58.919+02:00
247,C000247,band_supplement_300_20260808_001,9,247,"[2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,0,0,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,0,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1]",3255fef01268d4d24b137f6dd6de4fc39f1a2acde409ce41157af843a8cf7dd7,477d9359ef80fed2fda59b854c905a27eba6adf23aafbe90aef462aaa4b86316,improved_campaign_offspring,,,3,connected_region_repaint:small,0.011111111111111112,"[75,85]",2,BASE-C000174,completed,valid,[],,0.6014934142427355,3.7176129415531323,B3,2026-08-08T21:40:28.860+02:00,2026-08-08T21:40:28.860+02:00,2026-08-08T21:43:58.919+02:00
248,C000248,band_supplement_300_20260808_001,9,248,"[2,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,0,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",97c390fc44765e04f0cea62a614d70e7fc5e77f1b0f91567656f8820c40eb8c7,e1b6a01e6fada64fc8a5d1b8f6845043078215e3eaa595ba511a12ad3e019f6c,improved_campaign_offspring,C000162,,1,boundary_growth:medium,0.044444444444444446,"[95,103,104,105,106,115,116,126]",8,BASE-C000614,completed,valid,[],,0.7133504537809621,2.5622820264307,B4,2026-08-08T21:43:59.217+02:00,2026-08-08T21:43:59.217+02:00,2026-08-08T21:47:48.009+02:00
249,C000249,band_supplement_300_20260808_001,9,249,"[2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1]",d869f4d2f3974c7061e0addd4c5802cfd89a632abc4109958148c9dfd9f9b944,ddef868aff8827b23a3dc8239da39f06e07572ce80e86e93ce187cf6f19fc725,improved_campaign_offspring,C000222,,2,connected_region_repaint:medium,0.07777777777777778,"[60,61,62,71,72,73,80,81,82,83,90,91,100,101]",14,BASE-C000699,completed,valid,[],,0.6999021358186802,2.8565166239079596,B3,2026-08-08T21:43:59.333+02:00,2026-08-08T21:43:59.333+02:00,2026-08-08T21:47:48.024+02:00
250,C000250,band_supplement_300_20260808_001,9,250,"[2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1]",8db07c975621f9f48b0dd55bf22d63f5ea4e1c0bef07bfeb6fccc53e6a6d225c,6f8ebafeff2f36db67e04313b202afbc578932e3c088633828d6ff31a14c87cd,improved_campaign_offspring,C000222,,3,boundary_growth:medium,0.05,"[146,154,155,156,164,165,166,176,177]",9,BASE-C000699,completed,valid,[],,0.7023468019670209,2.8265467923260053,B4,2026-08-08T21:43:59.449+02:00,2026-08-08T21:43:59.449+02:00,2026-08-08T21:47:48.024+02:00
251,C000251,band_supplement_300_20260808_001,9,251,"[2,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,0,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,0,2,2,2,2,2,1,1,1,1,0,0,2,2,2,2,2,1,1,1,0,0,0,0,0,2,2,1,1,1,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1beef9d983cdd626fb1dfeff546638763162bdd0b016b719c7b97e3b6ae831fb,6f15cbaa2e1593804cd6b6bba0222d5a48f4fefe111d8fb6d9806d5271798444,improved_campaign_offspring,C000162,,4,boundary_growth:medium,0.03888888888888889,"[90,100,101,110,111,112,113,114,120,121,130,131,140,141,151,161,162]",17,BASE-C000614,completed,valid,[],,0.7129386883881642,2.5663419566568013,B4,2026-08-08T21:43:59.565+02:00,2026-08-08T21:43:59.565+02:00,2026-08-08T21:47:48.040+02:00
252,C000252,band_supplement_300_20260808_001,9,252,"[2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,2,2,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1]",f388ffe64f6a708a5b6ed1c1133deddac70eddfc9b6bf80180d080ed2a248d51,457da776908b2aa22be17adf6944440b41d52ee218274b46532a21691e77ead7,improved_campaign_offspring,C000222,,5,boundary_growth:small,0.005555555555555556,[44],1,BASE-C000699,completed,valid,[],,0.7023337591754498,2.82539269879798,B4,2026-08-08T21:43:59.681+02:00,2026-08-08T21:43:59.681+02:00,2026-08-08T21:47:48.040+02:00
253,C000253,band_supplement_300_20260808_001,9,253,"[2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,0,0,1,1,1,1,1,2,1,2,2,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1]",0991bbf225904cabb3bafdee3405e5fc9e9077e6d5ce9e7ed9f4840c47a68601,b52295306c44fe835569debd0378f9486f2d578d14f0636521a5119c50a6c317,improved_campaign_offspring,C000218,,6,rectangular_patch:medium,0.044444444444444446,"[152,153,154,162,163,164,172,173]",8,BASE-C000699,completed,valid,[],,0.7035281788950639,2.8142084435431807,B4,2026-08-08T21:47:48.288+02:00,2026-08-08T21:47:48.288+02:00,2026-08-08T21:51:37.256+02:00
254,C000254,band_supplement_300_20260808_001,9,254,"[2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,0,0,1,1,2,2,2,2,2,2,0,1,1,1,2,2,2,2,2,2,0,0,1,1,2,2,2,2,2,2,0,1,1,1,2,2,2,2,2,2,1,1,1,1,0,2,2,2,2,0,1,1,1,1,0,0,2,2,2,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1]",dd4c4349d35a79e2c4e3a36ced0c7755de57242b5cb26cbcbb3f1c88e83e8f9b,6d056c90292569ab5ebfadb80306c2bc65d862ab11af699150390455f8086ccc,improved_campaign_offspring,,,1,connected_region_repaint:medium,0.03333333333333333,"[46,47,56,66,67,76]",6,BASE-C000492,completed,valid,[],,0.754271588804184,1.9562704650888967,B4,2026-08-08T21:51:37.486+02:00,2026-08-08T21:51:37.486+02:00,2026-08-08T21:56:08.023+02:00
255,C000255,band_supplement_300_20260808_001,9,255,"[2,2,0,0,0,0,0,1,1,1,2,2,2,0,0,0,0,0,1,1,2,0,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,0,2,2,2,2,0,1,1,1,1,0,0,2,2,2,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1]",52612a7fdaefde5b1db65f95f82b5f6c5ea62efe1a3be38285726d8b28ddc7b2,90a3eddfdeeb7d09254187f12274246ba4ef2833a48209be2c4d3428b7da4e9e,improved_campaign_offspring,C000198,,2,connected_region_repaint:small,0.022222222222222223,"[2,3,4,5,6,13,14,15,16,17]",10,BASE-C000492,completed,valid,[],,0.6861729897960188,3.0281416562374464,B3,2026-08-08T21:51:37.590+02:00,2026-08-08T21:51:37.590+02:00,2026-08-08T21:56:08.023+02:00
256,C000256,band_supplement_300_20260808_001,9,256,"[2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,0,0,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,0,1,1,2,2,2,1,2,2,1,1,1,1,0,1,0,1,2,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",6eb03f11a4d7a5a3f864f65722da3351f7959cbd884a3a972d5320d803835262,e746926560eb7f1888a9059b3d4d9285e3c9acb0459d9cc5638c4b15e2e43dd3,improved_campaign_offspring,C000135,,3,boundary_growth:medium,0.06666666666666667,"[22,23,32,33,42,43,44,45,52,53]",10,BASE-C000771,completed,valid,[],,0.8265001452490905,1.3355970076867272,B5,2026-08-08T21:51:37.768+02:00,2026-08-08T21:51:37.768+02:00,2026-08-08T21:56:08.034+02:00
257,C000257,band_supplement_300_20260808_001,9,257,"[2,2,1,1,1,1,1,1,0,0,2,2,2,1,1,1,1,1,0,1,2,0,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,0,2,2,2,2,0,1,1,1,1,0,0,2,2,2,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1]",781c6ff8106ebe9819a1f39f757b9d1f3c5111dd86c2160b528aa81fb73c7631,b2960bf89e86a320fd0ee94ce21bb396ce3a39bcd93ef4603fc4b964dc7896cb,improved_campaign_offspring,C000198,,4,rectangular_patch:small,0.016666666666666666,"[8,9,18]",3,BASE-C000492,completed,valid,[],,0.7523418060782162,2.3123550847323133,B4,2026-08-08T21:51:37.901+02:00,2026-08-08T21:51:37.901+02:00,2026-08-08T21:56:08.034+02:00
258,C000258,band_supplement_300_20260808_001,9,258,"[0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,2,2,2,0,0,0,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,0,2,2,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",ca2b6e5c6ce3131c88415d8de7146561913f60e4715ae46476015071a2cbdbb0,e540b65a94a4b2eec9c9533fcadd47312f1574e61297bbe01f17143f1574c093,improved_campaign_offspring,C000199,,5,boundary_growth:small,0.016666666666666666,"[30,40,50]",3,BASE-C000964,completed,valid,[],,0.791701525747807,1.7031033547501928,B4,2026-08-08T21:51:38.012+02:00,2026-08-08T21:51:38.012+02:00,2026-08-08T21:56:08.034+02:00
259,C000259,band_supplement_300_20260808_001,9,259,"[0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,2,2,2,0,0,0,0,1,1,0,2,2,2,1,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,0,2,2,0,0,1,1,1,1,2,0,0,0,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1]",89c36a6bc2995c41722b204891da8dd377e6ebf15a0132d919871c46845eeb2d,f130c52d60ac79a587507a2ff9732c0346261e1ef2c3eedb72424f7e2c25fec1,improved_campaign_offspring,C000199,,6,connected_region_repaint:medium,0.05555555555555555,"[139,146,149,155,156,157,158,159,168,169]",10,BASE-C000964,completed,valid,[],,0.41387238137523186,6.135887274413008,B1,2026-08-08T21:56:08.234+02:00,2026-08-08T21:56:08.234+02:00,2026-08-08T22:02:31.602+02:00
260,C000260,band_supplement_300_20260808_001,9,260,"[2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,0,2,2,2,2,1,1,1,1,2,0,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,0,2,2,2,2,0,1,1,1,1,0,0,2,2,2,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1]",9b03bd90c02a775f4636488d824dc111d77699e6c78d31a1d103167954383994,7b382790b6668058af02c5f3539e0ec0b989a1054855b20451b4db0958c62cd2,improved_campaign_offspring,,,7,connected_region_repaint:small,0.011111111111111112,"[51,61]",2,BASE-C000492,completed,valid,[],,0.8000074814225209,1.4397944841886525,B5,2026-08-08T21:56:08.335+02:00,2026-08-08T21:56:08.335+02:00,2026-08-08T22:02:31.602+02:00
261,C000261,band_supplement_300_20260808_001,9,261,"[2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2,0,0,1,1,1,1,1,2,0,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1]",e2f6f991534d8948004486ff5e06496fe7e670063801991cdb02aef2627b2b7b,5fea7cb93838d2e6266e0078f7ad41ec2a2155fe8b85485f9e91d004a319bab5,improved_campaign_offspring,C000200,,8,connected_region_repaint:medium,0.027777777777777776,"[7,8,9,16,17]",5,BASE-C000728,completed,valid,[],,0.43133321902385313,6.1258451235135745,B1,2026-08-08T21:56:08.450+02:00,2026-08-08T21:56:08.450+02:00,2026-08-08T22:02:31.617+02:00
262,C000262,band_supplement_300_20260808_001,9,262,"[2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,0,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,0,0,1,1,1,1,2,0,2,2,0,0,1,1,1,1,2,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",b461da6811820bd79700f15a4b990d915ed4cb7c1b7414df3379dd05584d483f,cf94602097f2345b1ff11298fcae9acc64067e87dd63a69e8d4eb0244cdd3b3d,improved_campaign_offspring,,,1,connected_region_repaint:medium,0.06111111111111111,"[100,101,110,111,112,113,120,122,123,130,140]",11,BASE-C000644,completed,valid,[],,0.9007162322314632,0.31808544827736296,B6,2026-08-08T22:02:31.949+02:00,2026-08-08T22:02:31.949+02:00,2026-08-08T22:05:35.174+02:00
263,C000263,band_supplement_300_20260808_001,9,263,"[2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,0,0,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,0,2,2,2,2,1,1,1,1,1,0,0,2,2,2,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1]",a0a573d97b4a07e390c36274358d1fa4a6ec710c51f4aac1175c7fa889789df9,062a5e2784bf5daef6e000ce0f4d8a0036431674b93baf7756fe62c6097ccbef,improved_campaign_offspring,C000202,,2,connected_region_repaint:small,0.005555555555555556,[176],1,BASE-C000644,completed,valid,[],,0.8979586399307691,0.34941832050029903,B5,2026-08-08T22:02:32.064+02:00,2026-08-08T22:02:32.064+02:00,2026-08-08T22:05:35.190+02:00
264,C000264,band_supplement_300_20260808_001,9,264,"[2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,0,0,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,0,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,0,2,2,2,2,1,1,1,1,1,0,0,2,2,2,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",f6dc9888757d5f5b0bab9fdeaea49faaa8e827c877039ae9c924574893c29dfb,b449bae08c09c2801c7b96a02417e7ab4b2d6ffe09c949f3d8f2caa09df1fdac,improved_campaign_offspring,C000202,,3,connected_region_repaint:small,0.005555555555555556,[69],1,BASE-C000644,completed,valid,[],,0.8980384865092583,0.3487384231473368,B5,2026-08-08T22:02:32.180+02:00,2026-08-08T22:02:32.180+02:00,2026-08-08T22:05:35.190+02:00
265,C000265,band_supplement_300_20260808_001,9,265,"[0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,2,2,2,1,1,1,1,1,1,0,2,2,2,1,1,1,1,1,1,0,2,2,2,0,1,1,1,1,1,2,2,0,0,0,1,1,1,1,1,2,2,2,0,0,1,1,1,1,1,2,2,2,0,0,1,1,1,1,1,2,2,2,0,0,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,0,0,2,2,2,1,1,1,1,1,0,2,2,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",fdfa16b4adec8203f8d99261662ec11f7447b3327e9177aeac6dc535f08c807a,008e58283775ba2015a61fc09df458e3a8d5941cc84e0b257693f15f1a5bdabb,improved_campaign_offspring,C000239,,1,connected_region_repaint:small,0.011111111111111112,"[64,74,84,93,94]",5,BASE-C000362,completed,valid,[],,1.0178945970077395,0.12013190624984359,B7,2026-08-08T22:05:35.431+02:00,2026-08-08T22:05:35.431+02:00,2026-08-08T22:10:48.786+02:00
266,C000266,band_supplement_300_20260808_001,9,266,"[0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,2,2,2,1,1,1,1,1,1,0,2,2,2,1,1,1,1,1,1,0,2,2,2,0,1,1,1,1,1,2,2,0,0,2,1,1,1,1,1,2,2,2,0,2,1,1,1,1,1,2,2,2,0,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",ee53191ff2612ba432822fca4466390dfa5e6a593fdb3aefd34f157971063bc9,beef323ee66d4a815a53420754d3fe657be59870a55c36805fd7d5093e078b9d,improved_campaign_offspring,C000239,,2,connected_region_repaint:small,0.016666666666666666,"[120,121,130]",3,BASE-C000362,completed,valid,[],,1.0183408002845862,0.11957270155101123,B7,2026-08-08T22:05:35.531+02:00,2026-08-08T22:05:35.531+02:00,2026-08-08T22:10:48.802+02:00
