candidate_pk,candidate_id,run_id,generation,candidate_order,chromosome_json,chromosome_hash,physical_key_hash,source,parent_candidate_id,parent_rank,clone_index,mutation_operator,mutation_strength,mutation_indices_json,hamming_distance_to_parent,lineage_id,status,validity_status,rejection_reasons_json,duplicate_of_sample_id,torque_ratio,historical_j,fitness_band,created_at,validated_at,completed_at
817,C000817,improved_dataset_1000_20260807_001,26,817,"[2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,2,2,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1]",b7d37fb59c90c0b00a6b74f904a7a60ed217de58e3202938ca0af079baf4f1f2,4e29be7eb305adce55179bd5f476a38b5a5a9e3fce7c0c4880876dc784946a1c,improved_campaign_offspring,C000759,,2,boundary_growth:small,0.022222222222222223,"[131,132,133,134]",4,L-SEED,completed,valid,[],,0.171977150480776,8.224433530512544,B1,2026-08-08T05:47:52.701+02:00,2026-08-08T05:47:52.701+02:00,2026-08-08T05:53:05.909+02:00
818,C000818,improved_dataset_1000_20260807_001,26,818,"[0,0,0,0,2,2,0,2,2,2,0,0,0,0,2,0,0,2,0,0,0,0,0,2,2,2,0,2,0,0,0,2,2,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,0,2,2,2,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0]",02dfe8b4530aa002f1cac73fd79dd7f339ab6fd0a9360f3c2ed2a14413f5adf9,c9cfd4179d9481ac8628dff62190d71c20384a5f8408055e70599627f3deda85,improved_campaign_offspring,C000698,,3,boundary_growth:large,0.16666666666666666,"[48,49,53,54,55,56,57,58,59,64,65,66,67,68,69,75,76,77,78,79,86,87,88,89,95,96,97,98,99,106,107,109]",32,L-SEED,completed,valid,[],,0.06194703284356786,9.491860378401695,B1,2026-08-08T05:47:52.838+02:00,2026-08-08T05:47:52.838+02:00,2026-08-08T05:53:05.909+02:00
819,C000819,improved_dataset_1000_20260807_001,26,819,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,2,2,0,0,2,2,0,0,2,2,2,2,2,0,2,0,0,0,2,2,0,2,2,2,2,0,0,0,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,2,2,2,2,1,0,0,0,0,0,2,2,2,2,1,1,0,0,0,2,2,2,2,2,1,1,0,1,0,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,0,0,1,2,2,2,2,0,0,1,1,1,1,2,2,2,2,0,0,1,1,1,1,2,2,0,2,1,1,1,1,0,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2]",b8eaf5fc3c0bbccd229d60f9392eb371b485a6e2a3b173799a350f0dde50d422,ad40d5589f0ee1bf20d39fa955d353d6c1eedebe553953040d86b5fb1e4f2640,improved_campaign_offspring,C000430,,4,rectangular_patch:small,0.005555555555555556,[55],1,L-SEED,completed,valid,[],,0.025843551585242385,9.898600283778517,B1,2026-08-08T05:47:53.139+02:00,2026-08-08T05:47:53.139+02:00,2026-08-08T05:53:05.925+02:00
820,C000820,improved_dataset_1000_20260807_001,26,820,"[2,0,0,0,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,0,2,2,0,0,2,2,2,2,2,0,0,0,0,2,2,2,2,1,2,2,0,0,0,0,2,2,1,1,0,0,0,0,0,1,1,2,2,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",ab8c5e3c0c4704d0fbc7eaae08bfd4487f49700481cd76a2f775037c673821d8,b07ed6ebbf99d6a5a0ae05914a01385937d485cb326dca960659fe1124b3f0bb,improved_campaign_offspring,C000610,,5,connected_region_repaint:large,0.16111111111111112,"[1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,25,26,27,28,29,35,36,37,38,39,45,46,47,48,56,57,67,68]",36,L-SEED,completed,valid,[],,0.13342150792938928,8.611153803949945,B1,2026-08-08T05:47:53.270+02:00,2026-08-08T05:47:53.270+02:00,2026-08-08T05:53:05.925+02:00
821,C000821,improved_dataset_1000_20260807_001,26,821,"[2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1]",6c5a56f2ff7a102e8bfd34f674387e7c99d2cd7fda0fa761b4b3e0d8ce84e25d,d28fa7ffaf346ce9183b029370673ee2e2b6ae383697228cdccb93c0cb4f6608,improved_campaign_offspring,C000643,,1,connected_region_repaint:small,0.011111111111111112,"[55,56]",2,L-SEED,completed,valid,[],,0.9643100523561295,0.13451950866545812,B6,2026-08-08T05:53:06.224+02:00,2026-08-08T05:53:06.224+02:00,2026-08-08T05:58:55.224+02:00
822,C000822,improved_dataset_1000_20260807_001,26,822,"[2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,1,1,1,1,1,1,0,2,2,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1]",408bb6077a68401e6004f3ad2c0cff8b36f31f31f5d6b31a8bb562c9f462fbbd,30e0a1e9c19e1456a7c6ba8ae30fabe2c0ed4d4e87b3763c3d9e8937c1dd356c,improved_campaign_offspring,C000643,,2,connected_region_repaint:small,0.022222222222222223,"[152,162,163,173]",4,L-SEED,completed,valid,[],,0.8983704099714974,0.3476119914201831,B5,2026-08-08T05:53:06.363+02:00,2026-08-08T05:53:06.363+02:00,2026-08-08T05:58:55.224+02:00
823,C000823,improved_dataset_1000_20260807_001,26,823,"[2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,0,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,0,0,0,0,2,2,2,1,1,1,0,0,0,0,2,2,2,1,1,1,0,0,0,0,2,2,1,1,1,1,0,0,0,0,2,2,1,0,1,1,0,0,0,2,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,1,2,2,0,2,0,0,0,0,0,1,2,2,2,2,0,0,0,0,1,1,2,2,2,0,0,0,0,0,1,1]",ff419987c89895215decdeadf661fd766fe7735054b340d10cf0848a03ab2859,10e5aa833e5bdd32550955e50b8bd3551b8c0844be5cc6f7b06fd9703642bc16,improved_campaign_offspring,C000735,,3,connected_region_repaint:medium,0.07222222222222222,"[133,142,143,150,151,153,160,161,162,163,170,171,172]",13,L-SEED,completed,valid,[],,0.14455587369858364,8.456568994531663,B1,2026-08-08T05:53:06.504+02:00,2026-08-08T05:53:06.504+02:00,2026-08-08T05:58:55.240+02:00
824,C000824,improved_dataset_1000_20260807_001,26,824,"[2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,0,2,1,1,1,1,1,2,2,2,0,2,1,1,1,1,1,2,2,2,0,2,1,1,1,1,1,2,0,2,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1]",f3020e7187532f15867361487b5e56a36696a74448425fc01cd5550df13b14cd,19980773cbe12ae5bd8ab8c89a80ae6bcdf2bab281d2260ebf0a2a79836f72e0,improved_campaign_offspring,C000643,,4,connected_region_repaint:large,0.11666666666666667,"[33,43,53,61,63,70,71,72,73,74,80,81,82,83,84,85,91,92,93,94,102,103,104]",23,L-SEED,completed,valid,[],,0.9955545286144988,0.11764185842683524,B6,2026-08-08T05:53:06.728+02:00,2026-08-08T05:53:06.728+02:00,2026-08-08T05:58:55.240+02:00
825,C000825,improved_dataset_1000_20260807_001,26,825,"[2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1]",c92ab02fa8cb4a07371dfcd14ef67be9a3e693a2de3d07e1ae183ea424eb4bf7,70be965573fcb26ee0580a464f90c919a2bedf6676484ea123a1ac5ce2de34c2,improved_campaign_offspring,C000702,,5,boundary_growth:small,0.005555555555555556,[163],1,L-SEED,completed,valid,[],,0.9932881080518995,0.1219440037749766,B6,2026-08-08T05:53:06.941+02:00,2026-08-08T05:53:06.941+02:00,2026-08-08T05:58:55.240+02:00
826,C000826,improved_dataset_1000_20260807_001,26,826,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,2,0,2,2,2,0,0,0,2,2,2,2,2,2,0,0,0,0,2,2,2,0,2,2,2,0,0,0,0,2,0,0,2,2,2,0,0,0,0,2,0,0,0,2,0,0,2,2,2,0,0,0,2,2,0,2,2,0,2,2,0,0,2,2,0,0,2,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,1,1,0,1,1,1,2,2,2,2,2,1,0,0,1,1,2,2]",e6b348419da66018f17a9e33f8a9555605dc8828ec09f527dada98f5b1d29b1f,59fcb780ebdcd2b9ce2caf7d45dc1735f814c6169aa4995229fd7929426c44ec,improved_campaign_offspring,C000769,,1,connected_region_repaint:small,0.005555555555555556,[117],1,L-SEED,completed,valid,[],,0.05225685703525659,9.52107752686554,B1,2026-08-08T05:58:55.540+02:00,2026-08-08T05:58:55.540+02:00,2026-08-08T06:13:04.751+02:00
827,C000827,improved_dataset_1000_20260807_001,26,827,"[0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,2,0,0,1,1,1,1,1,1,1,2,2,2,0,1,1,1,1,1,1,2,2,2,0,1,0,1,1,1,1,2,2,2,0,1,0,1,1,1,1,2,2,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",ae07b0ada4e3833aaf4aeb9212816e01900949c57ea61515b2c8bcb1fe25caf4,64ac77d3bb82db76c76fdfdf46bfe231ce7f0fffc1e53a9fc750c6e111dc96e1,improved_campaign_offspring,C000680,,2,boundary_growth:small,0.005555555555555556,[133],1,L-SEED,completed,valid,[],,0.42791840012645027,6.135039818859054,B1,2026-08-08T05:58:55.686+02:00,2026-08-08T05:58:55.686+02:00,2026-08-08T06:13:04.767+02:00
828,C000828,improved_dataset_1000_20260807_001,26,828,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,2,2,2,2,1,1,1,0,0,2,2,2,0,2,2,1,1,1,0,2,2,2,0,2,2,2,2,1,1,2,2,2,2,2,0,0,1,1,1,2,2,2,2,2,0,0,1,1,1,2,2,2,0,2,2,2,0,0,1,0,0,0,0,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1]",efad5a4e52ea47347b6b8dfa593c1b85f5b19265f904a701bc49a85abe2dc7c8,086528912cf413a3801b755accbc26e1cdc654f655f2daa3f2c981997ed65186,improved_campaign_offspring,C000768,,3,connected_region_repaint:small,0.022222222222222223,"[23,24,33,34]",4,L-SEED,completed,valid,[],,0.18142820437641818,8.05261936187852,B1,2026-08-08T05:58:55.994+02:00,2026-08-08T05:58:55.994+02:00,2026-08-08T06:13:04.767+02:00
829,C000829,improved_dataset_1000_20260807_001,26,829,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,2,2,2,2,1,1,1,0,0,2,2,2,0,2,2,1,1,1,0,2,2,2,0,2,2,2,2,1,1,2,2,0,2,2,0,0,1,1,1,2,2,0,2,2,0,0,1,1,1,2,2,2,0,2,2,2,0,0,1,0,0,0,0,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1]",5cd83b0deaf4a1bad494d133752fca944bd7adc3f92278b2d15e9b05989d527c,e177571d620d4fdd0dc42f5cce5db4d1069b77e99b82a1da5d97eab93cd73a3b,improved_campaign_offspring,C000768,,4,connected_region_repaint:small,0.011111111111111112,"[112,122]",2,L-SEED,completed,valid,[],,0.18341018834470638,8.034441443493371,B1,2026-08-08T05:58:56.141+02:00,2026-08-08T05:58:56.141+02:00,2026-08-08T06:13:04.767+02:00
830,C000830,improved_dataset_1000_20260807_001,26,830,"[2,2,2,2,2,0,0,2,0,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,0,0,0,0,2,0,2,1,1,1,0,0,0,0,0,2,2,2,2,1,0,0,0,0,0,0,0,0,1,1,0,2,1,0,1,0,1,1,1,1,2,2,1,1,1,0,0,0,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,1,1,1,1,2,2,1,1,2,2,1,1,1,1,2,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,2,2,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2]",add7f03e8a7894f7cd4bddf11eca68eb988ec9d7422f44bd6f1e1c0f1fa9f28d,6f78276e66eec7bc744e83b6486df5d222f7c11bb9dcac845a0b4b509e34ebe7,improved_campaign_offspring,C000528,,5,connected_region_repaint:large,0.20555555555555555,"[107,108,109,116,117,118,119,126,127,128,129,137,138,139]",14,L-SEED,completed,valid,[],,0.3414023128905196,7.679057640899733,B1,2026-08-08T05:58:56.288+02:00,2026-08-08T05:58:56.288+02:00,2026-08-08T06:13:04.783+02:00
831,C000831,improved_dataset_1000_20260807_001,26,831,"[2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",046b6fc1a6d0554657554f3cd639d8ae52b8464d9f1898495559d0b29f9f4b52,7779388b4d3750d4b48f49e9142ac3f841e607a3277eb3acd78563723fee3316,improved_campaign_offspring,C000595,,1,boundary_growth:small,0.011111111111111112,"[73,74]",2,L-SEED,completed,valid,[],,0.06963990350013372,9.350412007917832,B1,2026-08-08T06:13:05.184+02:00,2026-08-08T06:13:05.184+02:00,2026-08-08T06:18:23.551+02:00
832,C000832,improved_dataset_1000_20260807_001,26,832,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,0,0,0,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,0,0,2,0,2,2,2,2,2,0,2,2,2,0,2,2,2,0,2,2,2,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0]",c966103b4fce76531c7271bb7fcba2dbb8d772d43fe945c326835110385141f6,d6db55e33b26b4fa6c57ad1f83b35b03616ee69cf8690e90c74b0f11a2f213a4,improved_campaign_offspring,C000624,,2,boundary_growth:medium,0.044444444444444446,"[65,66,67,68,75,76,85,95,105]",9,L-SEED,completed,valid,[],,0.05228661717022838,9.500696237216827,B1,2026-08-08T06:13:05.330+02:00,2026-08-08T06:13:05.330+02:00,2026-08-08T06:18:23.551+02:00
833,C000833,improved_dataset_1000_20260807_001,26,833,"[2,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,2,0,0,2,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,1,0,0,2,2,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1]",cff1a901b61de4f90f479fe6767e7fa348fe30e2fddbeb1b8b9b0f819021753f,13e6519fba3c4ee6f856828f15dcac7b9d76ff8c315b89dac0c857dadee3831b,improved_campaign_offspring,C000745,,3,boundary_growth:small,0.022222222222222223,"[13,23,32,33]",4,L-SEED,completed,valid,[],,0.09682027860184766,9.031371004931037,B1,2026-08-08T06:13:05.460+02:00,2026-08-08T06:13:05.460+02:00,2026-08-08T06:18:23.567+02:00
834,C000834,improved_dataset_1000_20260807_001,26,834,"[2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,0,0,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,0,2,1,1,1,1,1,1,2,0,0,2,2,2,1,1,1,1,2,0,0,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,0,1,1,2,2,2,1,2,2,1,1,1,1,0,0,0,1,2,2,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",5bcc36bcf5365fb4fb334c94eae0d237f9f6fe5b431475fd4e9ff3e96e33de08,0b5605d520cc9cc449b6b5cded0219c2f4d4a92d721e06a06850b3ad18b83094,improved_campaign_offspring,C000773,,4,connected_region_repaint:medium,0.027777777777777776,"[72,81,82,91,92]",5,L-SEED,completed,valid,[],,0.9200203349720613,0.26319257860743,B6,2026-08-08T06:13:05.600+02:00,2026-08-08T06:13:05.600+02:00,2026-08-08T06:18:23.567+02:00
835,C000835,improved_dataset_1000_20260807_001,26,835,"[2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,0,0,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,0,0,1,1,2,2,2,1,2,2,0,0,1,1,0,0,0,1,2,2,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",e20c802b9b0154d71c591db81e66fac97a074c63d1b93e7139f6f8747040e42b,b9fe62e1e823ded0bc2e3942e97945baeaa66888c35fc1402c28efe7df4b2438,improved_campaign_offspring,C000773,,5,boundary_growth:small,0.016666666666666666,"[126,136,137]",3,L-SEED,completed,valid,[],,0.8777965932144404,0.7293326800923448,B5,2026-08-08T06:13:05.732+02:00,2026-08-08T06:13:05.732+02:00,2026-08-08T06:18:23.583+02:00
836,C000836,improved_dataset_1000_20260807_001,26,836,"[0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,2,2,2,2,2,1,1,1,1,0,2,2,2,0,2,2,1,0,1,0,2,2,2,0,1,1,1,1,1,0,2,2,2,2,2,2,1,1,0,0,2,2,2,2,2,2,1,1,0,0,1,2,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,2,2,1,1,1,1,1,0,0,2,2,0]",286a7c206e6c3d57e9567850984e588e2901acc08ee854ac335138d608700c3a,3ac40ce8a33252c4702da5bc0efc2c519be4f6ff5d3da06409dd52a7d00c10f6,improved_campaign_offspring,C000807,,1,connected_region_repaint:small,0.022222222222222223,"[168,169,177,178]",4,L-SEED,completed,valid,[],,0.509405730220075,6.08943677326501,B2,2026-08-08T06:18:24.032+02:00,2026-08-08T06:18:24.032+02:00,2026-08-08T06:24:23.307+02:00
837,C000837,improved_dataset_1000_20260807_001,26,837,"[0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,2,2,2,2,2,1,1,1,1,0,2,2,2,0,2,2,1,0,1,0,2,2,2,0,1,1,1,1,1,0,2,2,2,2,2,2,1,1,0,0,2,2,2,2,2,2,1,1,0,0,1,2,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",336af3936055c6297fbcff881caf69d483588dfccdcda7ecce9b084e1901e883,4b729107af1c13f5424850204b59824cea009fd493f66e1305683ca9c1bcfb48,improved_campaign_offspring,C000807,,2,boundary_growth:large,0.11666666666666667,"[146,153,154,155,156,157,164,165,166,167,168,169,175,176,177,178,179]",17,L-SEED,completed,valid,[],,0.588230092472483,4.946665555290458,B2,2026-08-08T06:18:24.170+02:00,2026-08-08T06:18:24.170+02:00,2026-08-08T06:24:23.307+02:00
838,C000838,improved_dataset_1000_20260807_001,26,838,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,2,0,2,2,0,0,0,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,0,2,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,2,2]",24ab7465a0a5680965c4273216756eb524eedbbb7287deb5a177a84a55a657ae,e91d2944eee7904e5135792411a74b67f749aec57b4699367924acd202ee054e,improved_campaign_offspring,C000389,,3,connected_region_repaint:small,0.005555555555555556,[60],1,L-SEED,completed,valid,[],,0.043046239939563156,9.63835545861548,B1,2026-08-08T06:18:24.321+02:00,2026-08-08T06:18:24.321+02:00,2026-08-08T06:24:23.323+02:00
