sample_pk,sample_id,run_id,first_candidate_id,sample_kind,physical_key_hash,chromosome_json,material_matrix_json,chromosome_hash,config_hash,geometry_mode,angles_json,status,completed_angle_count,t_avg,t_min,t_max,t_ripple,t_avg_ref,torque_ratio,historical_j,fitness_band,selection_fitness,build_time,mesh_time,solve_time,postprocess_time,total_time,mesh_nodes,mesh_elements,geometry_points,geometry_segments,material_labels,femm_version,solver_status,attempt_count,error_type,error_message,created_at,started_at,completed_at
11,S000011,improved_dataset_1000_20260807_001,C000010,candidate,c70bea51a635ca676a422b9886610c7e9c4655ff5d1887f1945b29863e2a0e41,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,0,1,0,0,0,2,2,2,2,2,0,1,1,1,1,2,2,2,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,2,2,2,0,0,0,0,0,0],[0,2,2,2,0,0,0,0,0,0],[0,2,2,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[2,0,0,0,2,2,0,0,0,0],[2,2,2,0,2,2,2,2,0,0],[2,2,2,2,2,0,1,0,0,0],[2,2,2,2,2,0,1,1,1,1],[2,2,2,0,0,1,1,1,1,1],[0,0,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1]]",5c12e402b40206dd93d087240fc359729d96906d1d2977c1020360ac4f3c60cc,f18b26cec31861eb763ac2c0500d3832779dd39cb27d4f58c59382f0d1c5f4a3,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.07760026912411906,0.07558492763382894,0.07930589282878407,0.04795041611264991,0.8707406437252049,0.08911984261137666,9.07794706735766,B1,0.08911984261137666,3.644372199996724,2.7046734999967157,36.56351970000105,0.2429654000152368,43.804370499979996,23149,45058,956,1002,66,4.2,completed,6,,,2026-08-07T02:31:53.026+02:00,2026-08-07T02:31:53.083+02:00,2026-08-07T02:32:43.639+02:00
12,S000012,improved_dataset_1000_20260807_001,C000011,candidate,8b865395808dbe3e4dde2ca0aaee4cb1b5dc801785e1ff9f9575784c825430f9,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,2,0,0],[0,0,0,0,0,0,0,2,2,0],[0,0,0,0,0,0,2,2,2,2],[0,0,0,0,0,0,0,0,2,2],[0,0,0,0,0,0,0,0,2,2],[0,0,0,0,0,0,0,0,0,0],[2,0,0,0,0,0,0,0,0,0],[2,0,0,0,0,0,0,0,0,0],[2,2,0,0,0,0,0,0,0,0],[2,2,2,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",a7f84fd946fd87800cad272e160e631f96edbdb082f5b80c4af314f6ed72f015,f18b26cec31861eb763ac2c0500d3832779dd39cb27d4f58c59382f0d1c5f4a3,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.02917656899222078,0.02740436692261108,0.03084008396765199,0.11775603382141882,0.8707406437252049,0.03350776055129057,9.753048936715158,B1,0.03350776055129057,2.410156600002665,2.2461131000090973,27.96470379999664,0.20897269999113632,33.364970599992375,19456,37676,752,780,42,4.2,completed,6,,,2026-08-07T02:32:43.884+02:00,2026-08-07T02:32:43.945+02:00,2026-08-07T02:33:24.022+02:00
13,S000013,improved_dataset_1000_20260807_001,C000012,candidate,091232a1e7dbf7a63f8ec5a9ce25ed5cbc9b70efb808aca3fac7a906534f2921,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,2,0,2,0,0,2,2,2,0,2,2,0,2,0,0,0,2,0,0,0,2,0,2,2,0,0,2,2,0,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,0,2,2,2,0,1,1,2,2,2,2,2,2,2,0,1,1,0,1,2,2,2,0,0,0,1,1,1,1,1,2,2,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,2,0,0,0,0,0,1,1,1,1,2,2,2,2,0,0,1,1,1,1,2,2,0,2,1,1,1,1,0,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2]","[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,2,2,2,0,0,0,2,0,0],[0,2,0,2,0,0,2,2,2,0],[2,2,0,2,0,0,0,2,0,0],[0,2,0,2,2,0,0,2,2,0],[2,2,2,2,2,2,2,0,2,0],[1,2,2,2,2,0,2,2,2,0],[1,1,2,2,2,2,2,2,2,0],[1,1,0,1,2,2,2,0,0,0],[1,1,1,1,1,2,2,0,0,0],[1,1,1,1,1,0,0,0,0,0],[1,1,1,0,0,1,2,0,0,0],[0,0,1,1,1,1,2,2,2,2],[0,0,1,1,1,1,2,2,0,2],[1,1,1,1,0,1,2,2,2,2],[1,1,2,2,2,2,1,1,2,2]]",42c1025f9553048f091da29ec9c784aa779a5070ebb797ca27c338fa7258cad5,f18b26cec31861eb763ac2c0500d3832779dd39cb27d4f58c59382f0d1c5f4a3,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.03891261205562367,0.03712628596219262,0.04035147407937616,0.08288284817717426,0.8707406437252049,0.04468909581290203,9.596475212778378,B1,0.04468909581290203,9.645419699998456,5.730025500015472,160.09939830000803,0.4257783999928506,177.15025699999387,45397,89528,1892,1974,138,4.2,completed,6,,,2026-08-07T02:33:24.233+02:00,2026-08-07T02:33:24.297+02:00,2026-08-07T02:36:28.810+02:00
14,S000014,improved_dataset_1000_20260807_001,C000013,candidate,8cd90ca76428b8c80d088630a75114d869bb4ad787d4ee6a4994f6faa879d6ee,"[0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,1,1,1,1,2,2,0,0,0,0,1,0,1,1,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]","[[0,1,1,1,1,1,1,1,1,1],[0,1,1,1,1,1,1,1,1,1],[0,0,0,0,0,1,1,1,1,1],[0,0,0,0,0,1,1,1,1,1],[0,0,0,0,0,1,1,1,1,1],[0,0,0,0,0,0,1,1,1,1],[0,0,0,0,0,0,1,1,1,1],[0,0,0,0,0,0,1,1,1,1],[0,0,0,0,0,0,1,1,1,1],[0,0,0,0,0,0,1,1,1,1],[2,0,0,0,0,0,1,1,1,1],[2,0,0,0,0,0,1,1,1,1],[2,2,0,0,0,0,1,0,1,1],[2,2,2,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,0,1,1]]",e241ce5c9830036d4e405e7385730e3f68caf1cc4351e96c14f2b867a6ba54d5,f18b26cec31861eb763ac2c0500d3832779dd39cb27d4f58c59382f0d1c5f4a3,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.520843545901736,0.4441402601251123,0.5887196120938082,0.2775869128192532,0.8707406437252049,0.5981615187657507,3.7670426043440557,B2,0.5981615187657507,1.360236000000441,2.239182699995581,59.493738900004246,0.1931884000005084,63.84899980000773,19094,36960,680,708,36,4.2,completed,6,,,2026-08-07T02:36:29.177+02:00,2026-08-07T02:36:29.248+02:00,2026-08-07T02:37:40.143+02:00
15,S000015,improved_dataset_1000_20260807_001,C000014,candidate,ff486bd127662018939d8d08bcdb1550286ef32014979d8db478b40314b2dcb6,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,0,2,0,2,2,2,2,0,0,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,2,2,2,0,0,2,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2]","[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,2,2,2],[0,0,0,0,2,2,2,2,2,2],[0,0,0,0,0,0,2,2,2,2],[0,0,0,0,0,2,2,2,2,2],[2,0,2,0,2,2,2,2,0,0],[2,2,2,2,2,0,0,0,0,0],[2,2,2,2,2,0,0,0,0,0],[2,2,2,0,0,2,2,0,0,0],[0,0,2,2,2,2,2,2,2,2],[2,2,2,2,2,2,2,2,0,2],[2,2,2,2,0,2,2,2,2,2],[2,2,2,2,2,2,1,1,2,2]]",75cf0b32d440db994df2349b625625ee1e4c128a332fdddadf5ee4d3ac226710,f18b26cec31861eb763ac2c0500d3832779dd39cb27d4f58c59382f0d1c5f4a3,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.030338957565035126,0.02867260967770295,0.03167778909109076,0.09905348286755901,0.8707406437252049,0.03484270291465771,9.71981652860112,B1,0.03484270291465771,7.958837300000596,3.9952639999974053,56.43433999999979,0.34101169999485137,69.63828020000801,32135,62996,1478,1524,78,4.2,completed,6,,,2026-08-07T02:37:40.426+02:00,2026-08-07T02:37:40.520+02:00,2026-08-07T02:38:57.495+02:00
16,S000016,improved_dataset_1000_20260807_001,C000015,candidate,da2d7589ee30a8c7a2434f3f916692fbd235068f37f15b93fae440aeab386e2e,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,2,2,2,0,0,2,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2]","[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,2,2,2,0,0,0,0,0,0],[0,2,0,2,0,0,0,0,0,0],[0,0,0,2,0,0,0,0,0,0],[2,0,0,2,0,0,0,0,0,0],[2,2,0,0,0,0,0,0,0,0],[2,0,0,0,0,0,0,0,0,0],[2,2,0,0,0,0,0,0,0,0],[2,2,0,2,0,0,0,0,0,0],[2,2,2,2,2,0,0,0,0,0],[2,2,2,2,2,0,0,0,0,0],[2,2,2,0,0,2,2,0,0,0],[0,0,2,2,2,2,2,2,2,2],[2,2,2,2,2,2,2,2,0,2],[2,2,2,2,0,2,2,2,2,2],[2,2,2,2,2,2,1,1,2,2]]",eaa822b6bfa5cc37547e65925e784c02df854504df5b69afe48cc4c3c3f685ec,f18b26cec31861eb763ac2c0500d3832779dd39cb27d4f58c59382f0d1c5f4a3,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.0415176200061703,0.0399846361954967,0.04306682173580499,0.07423801123114046,0.8707406437252049,0.047680810934183006,9.55526777645051,B1,0.047680810934183006,7.3501261999990675,4.101300500013167,69.85043810000207,0.3505518999954802,82.6436820999952,34846,68430,1484,1524,84,4.2,completed,6,,,2026-08-07T02:38:57.817+02:00,2026-08-07T02:38:57.913+02:00,2026-08-07T02:40:27.524+02:00
17,S000017,improved_dataset_1000_20260807_001,C000016,candidate,ef0267008290d670ff748648b946e3dbc0e5ff916e257b3eb22f1716436110fc,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,2,2,2,0,0,2,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2]","[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,2,2,2,0,0,0,0,0,0],[0,2,2,2,0,0,0,0,0,0],[0,2,2,2,0,0,0,0,0,0],[2,2,2,2,2,2,2,2,2,2],[2,2,2,2,2,2,2,2,2,2],[2,2,2,2,2,2,2,2,2,2],[2,2,2,2,2,2,2,2,2,2],[2,2,2,2,2,2,2,2,0,0],[2,2,2,2,2,0,0,0,0,0],[2,2,2,2,2,0,0,0,0,0],[2,2,2,0,0,2,2,0,0,0],[0,0,2,2,2,2,2,2,2,2],[2,2,2,2,2,2,2,2,0,2],[2,2,2,2,0,2,2,2,2,2],[2,2,2,2,2,2,1,1,2,2]]",933e6894081de8a0a0bd6ed939b95a9f1f873358652a59e5353fc94fdd323ade,f18b26cec31861eb763ac2c0500d3832779dd39cb27d4f58c59382f0d1c5f4a3,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.040824951081053246,0.03913765153031978,0.04267311494088721,0.08660055473301562,0.8707406437252049,0.04688531697153338,9.57628868151635,B1,0.04688531697153338,9.411185999997542,3.4822047000052407,52.36029470000358,0.31471420000161743,66.39289189998817,29651,58074,1358,1404,78,4.2,completed,6,,,2026-08-07T02:40:27.895+02:00,2026-08-07T02:40:28.057+02:00,2026-08-07T02:41:41.875+02:00
18,S000018,improved_dataset_1000_20260807_001,C000017,candidate,da54d9d90569cfd4a810118bcf123b524559353bc6c291133d776c1a136c3e29,"[0,0,0,0,2,2,0,2,2,2,0,0,0,0,2,0,0,2,0,2,0,0,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,0,0,2,2,2,2,2,2,2,2,0,2,2,0,0,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,0,0,0,2,0,2,2,2,2,2,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0]","[[0,0,0,0,2,2,0,2,2,2],[0,0,0,0,2,0,0,2,0,2],[0,0,0,2,2,2,2,2,2,2],[0,2,2,2,2,2,2,2,2,2],[0,2,2,2,2,2,2,0,2,0],[0,2,2,2,2,2,2,2,2,0],[2,2,0,0,2,2,2,2,2,2],[0,0,0,0,0,2,2,2,2,2],[0,0,2,2,2,2,2,2,2,2],[0,0,0,2,0,2,2,2,2,2],[0,0,0,0,2,2,2,2,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,1,1,0,0]]",971613aff8090ab7cb3a04c553da24b8ebd3f7fbdb8a0b285e0257b8c704d121,f18b26cec31861eb763ac2c0500d3832779dd39cb27d4f58c59382f0d1c5f4a3,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.04256554920744678,0.03878703091270495,0.04365170628407505,0.1142866816462696,0.8707406437252049,0.04888430270733974,9.582217331849685,B1,0.04888430270733974,7.497145499997714,3.77318999999261,52.16001509999478,0.3253629000028013,64.63459389998752,32430,63590,1394,1446,84,4.2,completed,6,,,2026-08-07T02:41:42.371+02:00,2026-08-07T02:41:42.525+02:00,2026-08-07T02:42:54.495+02:00
19,S000019,improved_dataset_1000_20260807_001,C000018,candidate,f75087107842682e1a5dbe01c7b24c625b91dd54a79124f2303e2c7c3c21d14e,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,0,2,2,2,2,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,2,0,2,0,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1]","[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,2,2,2,0,0,0,0,0,0],[0,2,2,2,0,0,0,0,0,0],[0,2,2,2,0,0,0,0,0,0],[0,2,2,2,0,2,2,2,2,2],[0,0,2,0,0,2,2,2,2,2],[0,0,0,0,0,2,0,2,2,2],[0,0,0,0,0,2,0,0,2,2],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,2,0,0,0],[0,0,0,0,0,2,2,2,0,2],[0,0,2,2,2,2,2,2,2,2],[0,2,2,2,2,2,2,2,0,2],[2,2,2,2,2,2,2,2,2,2],[2,2,1,2,2,2,2,1,1,1]]",33c212b83f20484bfed726d76d37458bdeb13543a6985bf660ae86ded196903b,f18b26cec31861eb763ac2c0500d3832779dd39cb27d4f58c59382f0d1c5f4a3,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.03583117765014821,0.0334916106294055,0.03784957581649304,0.12162494991479911,0.8707406437252049,0.041150229874254145,9.673735244584448,B1,0.041150229874254145,6.889274900000601,3.9673489999913727,59.8029966000031,0.3384207999915816,71.93015039999591,33916,66606,1394,1434,78,4.2,completed,6,,,2026-08-07T02:42:54.936+02:00,2026-08-07T02:42:55.065+02:00,2026-08-07T02:44:14.222+02:00
20,S000020,improved_dataset_1000_20260807_001,C000019,candidate,76b74730bcc5434bcf4bc3315905ca3a50f1fe155e19e939609b2ee688a32844,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,2,0,0,0,0,0,1,1,1,1,2,2,0,0,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,0,0,1,1,1,1,1,1,2,2,1,1,1,1,1,0,1,1,1,1,2,0,1,0,0,0,1,1,1,1,2,0,0,0,0,0,1,1,1,1,2,2,0,0,0,0,1,0,1,1,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]","[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,1,0,0],[0,0,1,0,0,0,1,1,0,0],[0,0,1,1,0,1,1,0,0,0],[0,1,1,1,1,1,1,2,0,0],[0,0,0,1,1,1,1,2,2,0],[0,1,1,1,1,1,2,2,2,2],[1,1,1,1,1,1,1,1,2,2],[0,0,1,1,1,1,1,1,2,2],[1,1,1,1,1,0,1,1,1,1],[2,0,1,0,0,0,1,1,1,1],[2,0,0,0,0,0,1,1,1,1],[2,2,0,0,0,0,1,0,1,1],[2,2,2,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,0,1,1]]",f928ec31bbc5555040a53a78a0d9960c3077348f034ad0fb52de92252a0b5eb4,f18b26cec31861eb763ac2c0500d3832779dd39cb27d4f58c59382f0d1c5f4a3,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.0380962814841954,0.01472202240660658,0.076827845321869,1.630233201133491,0.8707406437252049,0.04375158292969051,11.154029697877547,B1,0.04375158292969051,2.3758089000039035,3.2531490000037593,152.1150525999983,0.2888274999932037,158.8255013000089,28600,55954,1058,1104,60,4.2,completed,6,,,2026-08-07T02:44:14.644+02:00,2026-08-07T02:44:14.750+02:00,2026-08-07T02:47:00.773+02:00
21,S000021,improved_dataset_1000_20260807_001,C000020,candidate,4f0ffd9c28bca0a2a33e0477dc363028815e985a7ddbb7a1a8e45b9512916cae,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,2,0,0,0,0,0,1,1,1,1,2,2,2,2,0,0,1,1,1,1,2,2,0,2,1,1,1,1,0,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2]","[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,2,2,2,0,0,0,0,0,0],[0,2,0,2,0,0,0,0,0,0],[0,0,0,2,0,0,0,0,0,0],[0,0,0,2,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[1,0,0,0,0,0,0,0,0,0],[1,1,0,0,0,0,0,0,0,0],[1,1,0,1,0,0,0,0,0,0],[1,1,1,1,1,0,0,0,0,0],[1,1,1,1,1,0,0,0,0,0],[1,1,1,0,0,1,2,0,0,0],[0,0,1,1,1,1,2,2,2,2],[0,0,1,1,1,1,2,2,0,2],[1,1,1,1,0,1,2,2,2,2],[1,1,2,2,2,2,1,1,2,2]]",c15b659a2b8abaf90b96653e51f75a91528d9463bfd18910b93add1116c2af92,f18b26cec31861eb763ac2c0500d3832779dd39cb27d4f58c59382f0d1c5f4a3,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.02910963375456596,0.02686830942156722,0.03112623362660503,0.14627199507001495,0.8707406437252049,0.033430888938443315,9.782401588434439,B1,0.033430888938443315,4.511875299998792,3.2542784999895957,69.71739520000847,0.2944209000124829,78.57864710000285,28191,55154,1088,1146,96,4.2,completed,6,,,2026-08-07T02:47:01.176+02:00,2026-08-07T02:47:01.333+02:00,2026-08-07T02:48:26.941+02:00
22,S000022,improved_dataset_1000_20260807_001,C000021,candidate,e6bba18c9269ebca6190249c2429ae781327a85bcd00d3c57b54432020cc8ef3,"[2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,0,0,2,2,2,0,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,0,2,0,0,0,2,0,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1]","[[2,2,2,2,2,2,2,2,0,0],[0,2,2,2,2,2,2,2,2,0],[0,2,2,2,2,2,2,2,2,0],[0,2,2,2,0,2,2,2,2,2],[0,2,2,2,0,2,2,2,2,2],[0,2,2,2,2,2,2,2,2,0],[2,2,2,2,2,2,2,2,2,2],[2,0,2,0,2,2,2,2,2,2],[2,0,2,2,2,2,0,2,2,2],[2,2,2,2,2,2,0,0,2,2],[2,2,2,2,2,2,0,0,0,0],[2,2,2,2,2,0,2,0,0,0],[2,0,2,2,2,2,2,0,0,0],[2,2,2,2,2,2,2,0,0,0],[2,2,2,2,2,2,2,2,0,0],[2,2,2,2,2,2,0,2,2,2],[2,2,2,2,2,2,2,2,2,1],[2,2,2,2,2,2,2,2,1,1]]",5754ccbe73166c1e76fce0fc62d7c3c2787ab2048c96bf84c8fba7660a987df9,f18b26cec31861eb763ac2c0500d3832779dd39cb27d4f58c59382f0d1c5f4a3,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.047849639749360545,0.04622152762487854,0.04906909062322934,0.05951064654334937,0.8707406437252049,0.054952803793159456,9.461390164972844,B1,0.054952803793159456,14.362751000000571,4.9546813999986625,86.47021319999476,0.395675100000517,107.30748249999306,41081,80880,1730,1782,120,4.2,completed,6,,,2026-08-07T02:48:27.366+02:00,2026-08-07T02:48:27.470+02:00,2026-08-07T02:50:22.057+02:00
